Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Circular dairy supply chain management through Internet of Things-enabled technologies","Environmental Science and Pollution Research","","","","10.1007/s11356-021-17697-8","Yigit KazancogluMelisa Ozbiltekin-PalaMuruvvet Deniz SezerAnil KumarSunil Luthra","2022","http://link.springer.com/article/10.1007/s11356-021-17697-8","Article"
"Exploring big data-driven innovation in the manufacturing sector: evidence from UK firms","Annals of Operations Research","","","","10.1007/s10479-021-04077-1","Mujahid Mohiuddin BabuMahfuzur RahmanAshraful AlamBidit Lal Dey","2021","http://link.springer.com/article/10.1007/s10479-021-04077-1","Article"
"Exploring the Concept of Solidarity in the Context of AI: An Ethics in Design Approach","Digital Society","","2","1","10.1007/s44206-022-00027-x","Catharina Rudschies","2022","http://link.springer.com/article/10.1007/s44206-022-00027-x","Article"
"Digital health and acute kidney injury: consensus report of the 27th Acute Disease Quality Initiative workgroup","Nature Reviews Nephrology","","19","12","10.1038/s41581-023-00744-7","Kianoush B. KashaniLinda AwdishuSean M. BagshawErin F. BarretoRolando Claure-Del GranadoBarbara J. EvansLui G. ForniErina GhoshStuart L. GoldsteinSandra L. Kane-GillJejo KoolaJay L. KoynerMei LiuRaghavan MuruganGirish N. NadkarniJavier A. Neyra","2023","http://link.springer.com/article/10.1038/s41581-023-00744-7","Article"
"Do Corporate Customers Prefer Socially Responsible Suppliers? An Instrumental Stakeholder Theory Perspective","Journal of Business Ethics","","185","3","10.1007/s10551-022-05171-5","Ran TaoJian WuHong Zhao","2023","http://link.springer.com/article/10.1007/s10551-022-05171-5","Article"
"Recent Developments on Flexible Manufacturing in the Digital Era: A Review and Future Research Directions","Global Journal of Flexible Systems Management","","24","4","10.1007/s40171-023-00351-2","Santosh Kumar SrivastavaSurajit Bag","2023","http://link.springer.com/article/10.1007/s40171-023-00351-2","Article"
"Smartwatches in healthcare medicine: assistance and monitoring; a scoping review","BMC Medical Informatics and Decision Making","","23","1","10.1186/s12911-023-02350-w","Mohsen Masoumian HosseiniSeyedeh Toktam Masoumian HosseiniKarim QayumiShahriar HosseinzadehSeyedeh Saba Sajadi Tabar","2023","http://link.springer.com/article/10.1186/s12911-023-02350-w","Article"
"Investing in AI for social good: an analysis of European national strategies","AI & SOCIETY","","38","2","10.1007/s00146-022-01445-8","Francesca FoffanoTeresa ScantamburloAtia Cortés","2023","http://link.springer.com/article/10.1007/s00146-022-01445-8","Article"
"Design, development, and evaluation of a virtual reality game-based application to support computational thinking","Educational technology research and development","","71","2","10.1007/s11423-022-10161-5","Friday Joseph AgboSolomon Sunday OyelereJarkko SuhonenMarkku Tukiainen","2023","http://link.springer.com/article/10.1007/s11423-022-10161-5","Article"
"Corporate governance in the digital age: the role of social media and board independence in CSR disclosure. Evidence from Italian listed companies","Journal of Management and Governance","","27","3","10.1007/s10997-021-09617-2","Luigi LeporeLoris LandrianiSabrina PisanoGabriella D’AmoreStefano Pozzoli","2023","http://link.springer.com/article/10.1007/s10997-021-09617-2","Article"
"The tech industry hijacking of the AI ethics research agenda and why we should reclaim it","Discover Artificial Intelligence","","2","1","10.1007/s44163-022-00043-3","Anne Gerdes","2022","http://link.springer.com/article/10.1007/s44163-022-00043-3","Article"
"Project Management for Supply Chains 4.0: A conceptual framework proposal based on PMBOK methodology","Operations Management Research","","14","3 - 4","10.1007/s12063-021-00204-0","Guilherme F. Frederico","2021","http://link.springer.com/article/10.1007/s12063-021-00204-0","Article"
"Democratizing ownership and participation in the 4th Industrial Revolution: challenges and opportunities in cellular agriculture","Agriculture and Human Values","","38","4","10.1007/s10460-021-10237-7","Robert M. ChilesGarrett BroadMark GagnonNicole NegowettiLeland GlennaMegan A. M. GriffinLina Tami-BarreraSiena BakerKelly Beck","2021","http://link.springer.com/article/10.1007/s10460-021-10237-7","Article"
"The 49th Annual Meeting of the European Society for Blood and Marrow Transplantation: Physicians – Poster Session (P001-P708)","Bone Marrow Transplantation","","58","1","10.1038/s41409-023-02056-7","","2023","http://link.springer.com/article/10.1038/s41409-023-02056-7","Article"
"Automated COVID-19 diagnosis and prognosis with medical imaging and who is publishing: a systematic review","Physical and Engineering Sciences in Medicine","","45","1","10.1007/s13246-021-01093-0","Ashley G. GillmanFebrio LunardoJoseph PrinableGregg BelousAaron NicolsonHang MinAndrew TerhorstJason A. Dowling","2022","http://link.springer.com/article/10.1007/s13246-021-01093-0","Article"
"Exploring Teachers’ Perceptions of Artificial Intelligence as a Tool to Support their Practice in Estonian K-12 Education","International Journal of Artificial Intelligence in Education","","32","3","10.1007/s40593-021-00243-5","Irene-Angelica ChountaEmanuele BardoneAet RaudsepMargus Pedaste","2022","http://link.springer.com/article/10.1007/s40593-021-00243-5","Article"
"The Use of Technology in Corporate Management and Reporting of Climate-Related Risks","European Business Organization Law Review","","23","1","10.1007/s40804-021-00233-z","Andrea Miglionico","2022","http://link.springer.com/article/10.1007/s40804-021-00233-z","Article"
"Collaborating with Mature English Language Learners to Combine Peer and Automated Feedback: a User-Centered Approach to Designing Writing Support","International Journal of Artificial Intelligence in Education","","31","4","10.1007/s40593-020-00204-4","Amna LiaqatCosmin MunteanuCarrie Demmans Epp","2021","http://link.springer.com/article/10.1007/s40593-020-00204-4","Article"
"SME resilience as a catalyst for tourism destinations: a literature review","Journal of Global Entrepreneurship Research","","12","1","10.1007/s40497-022-00309-1","Blesilda P. Badoc-GonzalesMa. Belinda S. MandigmaJackson J. Tan","2022","http://link.springer.com/article/10.1007/s40497-022-00309-1","Article"
"The main developments of Seismology and Earthquake Engineering since the early 1700s and the new challenges for a sustainable society","Bulletin of Earthquake Engineering","","20","10","10.1007/s10518-022-01440-w","Carlos Sousa Oliveira","2022","http://link.springer.com/article/10.1007/s10518-022-01440-w","Article"
"Abstract papers from the Energy Informatics.Academy Conference 2022 (EI.A 2022)","Energy Informatics","","5","3","10.1186/s42162-022-00219-2","","2022","http://link.springer.com/article/10.1186/s42162-022-00219-2","Article"
"An AI ethics ‘David and Goliath’: value conflicts between large tech companies and their employees","AI & SOCIETY","","","","10.1007/s00146-022-01430-1","Mark RyanEleni ChristodoulouJosephina AntoniouKalypso Iordanou","2022","http://link.springer.com/article/10.1007/s00146-022-01430-1","Article"
"Data science and AI in FinTech: an overview","International Journal of Data Science and Analytics","","12","2","10.1007/s41060-021-00278-w","Longbing CaoQiang YangPhilip S. Yu","2021","http://link.springer.com/article/10.1007/s41060-021-00278-w","Article"
"Data-driven Exploration of Engagement with Workplace-based Assessment in the Clinical Skills Domain","International Journal of Artificial Intelligence in Education","","31","4","10.1007/s40593-021-00264-0","Alicja PiotrkowiczKaiwen WangJennifer HallamVania Dimitrova","2021","http://link.springer.com/article/10.1007/s40593-021-00264-0","Article"
"The potential use of digital health technologies in the African context: a systematic review of evidence from Ethiopia","npj Digital Medicine","","4","1","10.1038/s41746-021-00487-4","Tsegahun ManyazewalYimtubezinash WoldeamanuelHenry M. BlumbergAbebaw FekaduVincent C. Marconi","2021","http://link.springer.com/article/10.1038/s41746-021-00487-4","Article"
"PotteryVR: virtual reality pottery","The Visual Computer","","38","12","10.1007/s00371-022-02521-2","Sarah DashtiEdmond PrakashAndres Adolfo Navarro-NewballFiaz HussainFiona Carroll","2022","http://link.springer.com/article/10.1007/s00371-022-02521-2","Article"
"Using structured ethical techniques to facilitate reasoning in technology ethics","AI and Ethics","","","","10.1007/s43681-023-00371-9","Matt A. Murphy","2023","http://link.springer.com/article/10.1007/s43681-023-00371-9","Article"
"The Futures of Europe: Society 5.0 and Industry 5.0 as Driving Forces of Future Universities","Journal of the Knowledge Economy","","13","4","10.1007/s13132-021-00854-2","Elias G. CarayannisJoanna Morawska-Jancelewicz","2022","http://link.springer.com/article/10.1007/s13132-021-00854-2","Article"
"Paradigms to assess the human health risks of nano- and microplastics","Microplastics and Nanoplastics","","1","1","10.1186/s43591-021-00011-1","Seta NoventaMatthew S. P. BoylesAndreas SeifertSimone BellucoAracaeli Sánchez JiménezHelinor J. JohnstonLang TranTeresa F. FernandesLapo Mughini-GrasMassimiliano OrsiniFabiana CoramiKepa CastroFranco MutinelliMassimo BoldrinVictor PuntesMahshid Sotoudeh","2021","http://link.springer.com/article/10.1186/s43591-021-00011-1","Article"
"20th ISoP Annual Meeting “Integrated pharmacovigilance for safer patients” 8–10 November 2021 Muscat, Oman (Hybrid meeting)","Drug Safety","","44","12","10.1007/s40264-021-01129-0","","2021","http://link.springer.com/article/10.1007/s40264-021-01129-0","Article"
"AI auditing and impact assessment: according to the UK information commissioner’s office","AI and Ethics","","1","3","10.1007/s43681-021-00039-2","Emre KazimDanielle Mendes Thame DennyAdriano Koshiyama","2021","http://link.springer.com/article/10.1007/s43681-021-00039-2","Article"
"The linked legal data landscape: linking legal data across different countries","Artificial Intelligence and Law","","29","4","10.1007/s10506-021-09282-8","Erwin FiltzSabrina KirraneAxel Polleres","2021","http://link.springer.com/article/10.1007/s10506-021-09282-8","Article"
"Designing AI for Explainability and Verifiability: A Value Sensitive Design Approach to Avoid Artificial Stupidity in Autonomous Vehicles","International Journal of Social Robotics","","14","2","10.1007/s12369-021-00790-w","Steven UmbrelloRoman V. Yampolskiy","2022","http://link.springer.com/article/10.1007/s12369-021-00790-w","Article"
"Trustworthy AI and Corporate Governance: The EU’s Ethics Guidelines for Trustworthy Artificial Intelligence from a Company Law Perspective","European Business Organization Law Review","","22","4","10.1007/s40804-021-00224-0","Eleanore HickmanMartin Petrin","2021","http://link.springer.com/article/10.1007/s40804-021-00224-0","Article"
"Enhancing wisdom manufacturing as industrial metaverse for industry and society 5.0","Journal of Intelligent Manufacturing","","","","10.1007/s10845-022-02027-7","Xifan YaoNanfeng MaJianming ZhangKesai WangErfu YangMaurizio Faccio","2022","http://link.springer.com/article/10.1007/s10845-022-02027-7","Article"
"Leading teachers' perspective on teacher-AI collaboration in education","Education and Information Technologies","","","","10.1007/s10639-023-12109-5","Jinhee Kim","2023","http://link.springer.com/article/10.1007/s10639-023-12109-5","Article"
"CAEP/ACMU 2022 Scientific Abstracts","Canadian Journal of Emergency Medicine","","24","1","10.1007/s43678-022-00309-w","","2022","http://link.springer.com/article/10.1007/s43678-022-00309-w","Article"
"Standardised data on initiatives—STARDIT: Beta version","Research Involvement and Engagement","","8","1","10.1186/s40900-022-00363-9","Jack S. NunnThomas ShafeeSteven ChangRichard StephensJim ElliottSandy OliverDenny JohnMaureen SmithNeil OrrJennifer PrestonJosephine BorthwickThijs van VlijmenJames AnsellFrancois HouyezMaria Sharmila Alina de SousaRoan D. Plotz","2022","http://link.springer.com/article/10.1186/s40900-022-00363-9","Article"
"The democratic offset: Contestation, deliberation, and participation regarding military applications of AI","AI and Ethics","","","","10.1007/s43681-023-00288-3","Johannes Thumfart","2023","http://link.springer.com/article/10.1007/s43681-023-00288-3","Article"
"Putting AI ethics to work: are the tools fit for purpose?","AI and Ethics","","2","3","10.1007/s43681-021-00084-x","Jacqui AylingAdriane Chapman","2022","http://link.springer.com/article/10.1007/s43681-021-00084-x","Article"
"Identifying areas of high drought risk in southwest Western Australia","Natural Hazards","","118","2","10.1007/s11069-023-06065-z","Amanda R. BourneJohn BruceMeredith M. GuthrieLi-Ann KohKaylene ParkerStanley MastrantonisIgor Veljanoski","2023","http://link.springer.com/article/10.1007/s11069-023-06065-z","Article"
"A survey of model compression strategies for object detection","Multimedia Tools and Applications","","","","10.1007/s11042-023-17192-x","Zonglei LyuTong YuFuxi PanYilin ZhangJia LuoDan ZhangYiren ChenBo ZhangGuangyao Li","2023","http://link.springer.com/article/10.1007/s11042-023-17192-x","Article"
"Editorial for EAIT issue 6, 2022","Education and Information Technologies","","27","6","10.1007/s10639-022-11228-9","Arthur Tatnall","2022","http://link.springer.com/article/10.1007/s10639-022-11228-9","Article"
"Business Versus Ethics? Thoughts on the Future of Business Ethics","Journal of Business Ethics","","180","3","10.1007/s10551-022-05241-8","M. Tina DacinJeffrey S. HarrisonDavid HessSheila KillianJulia Roloff","2022","http://link.springer.com/article/10.1007/s10551-022-05241-8","Article"
"Development of a citizen participation public service innovation model based on smart governance","Service Business","","17","3","10.1007/s11628-023-00536-w","Soon Goo HongDonHee Lee","2023","http://link.springer.com/article/10.1007/s11628-023-00536-w","Article"
"Physical Human-Robot Interaction Influence in ASD Therapy Through an Affordable Soft Social Robot","Journal of Intelligent & Robotic Systems","","105","3","10.1007/s10846-022-01617-0","Maria Jose Pinto-BernalNathalia CespedesPaola CastroMarcela MuneraCarlos A. Cifuentes","2022","http://link.springer.com/article/10.1007/s10846-022-01617-0","Article"
"A computational model of facilitation in online dispute resolution","Artificial Intelligence and Law","","31","3","10.1007/s10506-022-09318-7","Karl BrantingSarah McLeodSarah HowellBrandy WeissBrett ProfittJames TannerIan GrossDavid Shin","2023","http://link.springer.com/article/10.1007/s10506-022-09318-7","Article"
"Ethics at the Centre of Global and Local Challenges: Thoughts on the Future of Business Ethics","Journal of Business Ethics","","180","3","10.1007/s10551-022-05239-2","Steffen BöhmMichal CarringtonNelarine CorneliusBoudewijn de BruinMichelle GreenwoodLouise HassanTanusree JainCharlotte KaramArno KourulaLaurence RomaniSuhaib RiazDeirdre Shaw","2022","http://link.springer.com/article/10.1007/s10551-022-05239-2","Article"
"Contestable AI by Design: Towards a Framework","Minds and Machines","","","","10.1007/s11023-022-09611-z","Kars AlfrinkIanus KellerGerd KortuemNeelke Doorn","2022","http://link.springer.com/article/10.1007/s11023-022-09611-z","Article"
"Learners and learning contexts: international perspectives on new alignments for the digital age","Educational Technology Research and Development","","69","4","10.1007/s11423-021-09985-4","Joke VoogtGerald Knezek","2021","http://link.springer.com/article/10.1007/s11423-021-09985-4","Article"
"Pediatric sepsis screening in US hospitals","Pediatric Research","","91","2","10.1038/s41390-021-01708-y","Matthew A. EisenbergFran Balamuth","2022","http://link.springer.com/article/10.1038/s41390-021-01708-y","Article"
"(Re)Conceptualizing decision-making tools in a risk governance framework for emerging technologies—the case of nanomaterials","Environment Systems and Decisions","","43","1","10.1007/s10669-022-09870-2","Martin MullinsMartin HimlyIsabel Rodríguez LlopisIrini FurxhiSabine HoferNorbert HofstätterPeter WickDaina RomeoDana KüehnelKirsi SiivolaJulia CatalánKerstin Hund-RinkeIoannis XiarchosShona LinehanDaan SchuurbiersAmaia García Bilbao","2023","http://link.springer.com/article/10.1007/s10669-022-09870-2","Article"
"Prospects and challenges of renewable energy-based microgrid system in Bangladesh: a comprehensive review","Clean Technologies and Environmental Policy","","24","7","10.1007/s10098-022-02301-5","Md. Rayid Hasan MojumderM. HasanuzzamanErdem Cuce","2022","http://link.springer.com/article/10.1007/s10098-022-02301-5","Article"
"AI ethics and ordoliberalism 2.0: towards a ‘Digital Bill of Rights’","AI and Ethics","","","","10.1007/s43681-023-00367-5","Manuel Wörsdörfer","2023","http://link.springer.com/article/10.1007/s43681-023-00367-5","Article"
"Traversing Technology Trajectories","NanoEthics","","15","2","10.1007/s11569-021-00398-4","Frederick Klaessig","2021","http://link.springer.com/article/10.1007/s11569-021-00398-4","Article"
"An assessment of the strategies for the energy-critical elements necessary for the development of sustainable energy sources","Environmental Science and Pollution Research","","30","39","10.1007/s11356-023-28046-2","Ram KrishnaAvithi Desappan DhassAbhishek AryaRanjit PrasadIlhami Colak","2023","http://link.springer.com/article/10.1007/s11356-023-28046-2","Article"
"A multitask context-aware approach for design lesson-learned knowledge recommendation in collaborative product design","Journal of Intelligent Manufacturing","","34","4","10.1007/s10845-021-01889-7","Yongjun JiZuhua JiangXinyu LiYongwen HuangFuhua Wang","2023","http://link.springer.com/article/10.1007/s10845-021-01889-7","Article"
"Regulatory Lag, Regulatory Friction and Regulatory Transition as FinTech Disenablers: Calibrating an EU Response to the Regulatory Sandbox Phenomenon","European Business Organization Law Review","","22","3","10.1007/s40804-021-00217-z","Deirdre Ahern","2021","http://link.springer.com/article/10.1007/s40804-021-00217-z","Article"
"Mapping value sensitive design onto AI for social good principles","AI and Ethics","","1","3","10.1007/s43681-021-00038-3","Steven UmbrelloIbo van de Poel","2021","http://link.springer.com/article/10.1007/s43681-021-00038-3","Article"
"Areas of research to support the system of radiological protection","Radiation and Environmental Biophysics","","60","4","10.1007/s00411-021-00947-1","D. LaurierW. RühmF. PaquetK. ApplegateD. CoolC. Clement","2021","http://link.springer.com/article/10.1007/s00411-021-00947-1","Article"
"The values of web archives","International Journal of Digital Humanities","","2","1 - 3","10.1007/s42803-021-00037-0","Valérie SchaferJane Winters","2021","http://link.springer.com/article/10.1007/s42803-021-00037-0","Article"
"Research with a Solidarity Clinic: Design Implications for CSCW Healthcare Service Design","Computer Supported Cooperative Work (CSCW)","","30","5 - 6","10.1007/s10606-021-09404-5","Vasilis VlachokyriakosClara CrivellaroHara KoukiChristos GiovanopoulosPatrick Olivier","2021","http://link.springer.com/article/10.1007/s10606-021-09404-5","Article"
"Evolution of modified LSS 4.0 model for sustainable Indian textile industry: a narrative review","International Journal on Interactive Design and Manufacturing (IJIDeM)","","","","10.1007/s12008-023-01534-y","Ashwani SharmaBikram Jit Singh","2023","http://link.springer.com/article/10.1007/s12008-023-01534-y","Article"
"Thirty years of sustainability reporting research: a scientometric analysis","Environmental Science and Pollution Research","","30","46","10.1007/s11356-023-29452-2","Monica SinghaniaGurmani Chadha","2023","http://link.springer.com/article/10.1007/s11356-023-29452-2","Article"
"Engineering Brain: Metaverse for future engineering","AI in Civil Engineering","","1","1","10.1007/s43503-022-00001-z","Xiangyu WangJun WangChenke WuShuyuan XuWei Ma","2022","http://link.springer.com/article/10.1007/s43503-022-00001-z","Article"
"A Festschrift to Honour Jim Greer: Guest Editors’ Introduction","International Journal of Artificial Intelligence in Education","","31","3","10.1007/s40593-021-00273-z","Gord McCallaJulita Vassileva","2021","http://link.springer.com/article/10.1007/s40593-021-00273-z","Article"
"Promises of industry 4.0 under the magnifying glass of interdisciplinarity: revealing operators and managers work and challenging collaborative robot design","Cognition, Technology & Work","","25","2 - 3","10.1007/s10111-023-00726-6","Flore BarcelliniRichard BéaréeTahar-Hakim BenchekrounMouad BounouarWilly BuchmannGérard DubeyAnne-Cécile LafeuilladeCaroline MoricotCéline Rosselin-BareilleMarco SaracenoAli Siadat","2023","http://link.springer.com/article/10.1007/s10111-023-00726-6","Article"
"Cyber risk management for autonomous passenger ships using threat-informed defense-in-depth","International Journal of Information Security","","22","1","10.1007/s10207-022-00638-y","Ahmed AmroVasileios Gkioulos","2023","http://link.springer.com/article/10.1007/s10207-022-00638-y","Article"
"Accessible wayfinding and navigation: a systematic mapping study","Universal Access in the Information Society","","22","1","10.1007/s10209-021-00843-x","Catia PrandiBarbara Rita BarricelliSilvia MirriDaniela Fogli","2023","http://link.springer.com/article/10.1007/s10209-021-00843-x","Article"
"Does agile methodology fit all characteristics of software projects? Review and analysis","Empirical Software Engineering","","28","4","10.1007/s10664-023-10334-7","David ItzikGelbard Roy","2023","http://link.springer.com/article/10.1007/s10664-023-10334-7","Article"
"Repurposing existing skeletal spatial structure (SkS) system designs using the Field Information Modeling (FIM) framework for generative decision-support in future construction projects","Scientific Reports","","13","1","10.1038/s41598-023-46523-z","Reza MaalekShahrokh Maalek","2023","http://link.springer.com/article/10.1038/s41598-023-46523-z","Article"
"The research on the green leadership: a systematic review and theoretical framework","Environment, Development and Sustainability","","","","10.1007/s10668-023-03960-0","Jie ZhongXiaojing ShaoHuan XiaoRui YangXin An","2023","http://link.springer.com/article/10.1007/s10668-023-03960-0","Article"
"Build Back Better with Responsible AI","KI - Künstliche Intelligenz","","35","1","10.1007/s13218-021-00707-9","Lars Kunze","2021","http://link.springer.com/article/10.1007/s13218-021-00707-9","Article"
"Innovation for improving climate-related data—Lessons learned from setting up a data hub","AStA Wirtschafts- und Sozialstatistisches Archiv","","","","10.1007/s11943-023-00326-w","Hendrik Christian DollGabriela Alves Werb","2023","http://link.springer.com/article/10.1007/s11943-023-00326-w","Article"
"Ethics and Values in Design: A Structured Review and Theoretical Critique","Science and Engineering Ethics","","27","5","10.1007/s11948-021-00329-2","Joseph DoniaJames. A. Shaw","2021","http://link.springer.com/article/10.1007/s11948-021-00329-2","Article"
"Stakeholder identification for a structured release planning approach in the automotive domain","Requirements Engineering","","27","2","10.1007/s00766-021-00369-x","Kristina MarnerStefan WagnerGuenther Ruhe","2022","http://link.springer.com/article/10.1007/s00766-021-00369-x","Article"
"The Prognostic Utility of Anticholinergic Burden Scales: An Integrative Review and Gap Analysis","Drugs & Aging","","40","9","10.1007/s40266-023-01050-4","Henry Ukachukwu MichaelOkechukwu EnechukwuMarie-Josée BrouilletteRobyn TamblynLesley K. FellowsNancy E. Mayo","2023","http://link.springer.com/article/10.1007/s40266-023-01050-4","Article"
"Codesign with more-than-humans: toward a meta co-design tool for human-non-human collaborations","European Journal of Futures Research","","10","1","10.1186/s40309-022-00205-7","Alessia RomaniFrancesca CasnatiAlessandro Ianniello","2022","http://link.springer.com/article/10.1186/s40309-022-00205-7","Article"
"Decolonization of AI: a Crucial Blind Spot","Philosophy & Technology","","35","4","10.1007/s13347-022-00588-2","John W. MurphyCarlos Largacha-Martínez","2022","http://link.springer.com/article/10.1007/s13347-022-00588-2","Article"
"Systematic review on ensuring the global food security and covid-19 pandemic resilient food systems: towards accomplishing sustainable development goals targets","Discover Sustainability","","3","1","10.1007/s43621-022-00096-5","Keerththana KumareswaranGuttila Yugantha Jayasinghe","2022","http://link.springer.com/article/10.1007/s43621-022-00096-5","Article"
"Building an AR-based smart campus platform","Multimedia Tools and Applications","","81","4","10.1007/s11042-021-11702-5","Shian-Shyong TsengShih-Nung ChenTsung-Yu Yang","2022","http://link.springer.com/article/10.1007/s11042-021-11702-5","Article"
"Urbanity: automated modelling and analysis of multidimensional networks in cities","npj Urban Sustainability","","3","1","10.1038/s42949-023-00125-w","Winston YapRudi StouffsFilip Biljecki","2023","http://link.springer.com/article/10.1038/s42949-023-00125-w","Article"
"A literature review on the impact of digitalisation on management control","Journal of Management Control","","34","1","10.1007/s00187-022-00349-4","Jochen Fähndrich","2023","http://link.springer.com/article/10.1007/s00187-022-00349-4","Article"
"Ensuring a ‘Responsible’ AI future in India: RRI as an approach for identifying the ethical challenges from an Indian perspective","AI and Ethics","","","","10.1007/s43681-023-00370-w","Nitika BhallaLaurence BrooksTonii Leach","2023","http://link.springer.com/article/10.1007/s43681-023-00370-w","Article"
"Learning From the Past to Improve the Future","Business & Information Systems Engineering","","64","5","10.1007/s12599-022-00742-2","Dana NaousManus BonnerMathias HumbertChristine Legner","2022","http://link.springer.com/article/10.1007/s12599-022-00742-2","Article"
"Drivers and challenges of precision agriculture: a social media perspective","Precision Agriculture","","22","3","10.1007/s11119-020-09760-0","Martinson OforiOmar El-Gayar","2021","http://link.springer.com/article/10.1007/s11119-020-09760-0","Article"
"What evidence exists on the effects of public policy interventions for achieving environmentally sustainable food consumption? A systematic map protocol","Environmental Evidence","","11","1","10.1186/s13750-022-00271-1","Biljana MacuraYlva RanU. Martin PerssonAssem Abu HatabMalin JonellTherese LindahlElin Röös","2022","http://link.springer.com/article/10.1186/s13750-022-00271-1","Article"
"Knowledge Extraction and Discovery Based on BIM: A Critical Review and Future Directions","Archives of Computational Methods in Engineering","","29","1","10.1007/s11831-021-09576-9","Zhen-Zhong HuShuo LengJia-Rui LinSun-Wei LiYa-Qi Xiao","2022","http://link.springer.com/article/10.1007/s11831-021-09576-9","Article"
"Predictive policing and algorithmic fairness","Synthese","","201","6","10.1007/s11229-023-04189-0","Tzu-Wei HungChun-Ping Yen","2023","http://link.springer.com/article/10.1007/s11229-023-04189-0","Article"
"Enabling urban systems transformations: co-developing national and local strategies","Urban Transformations","","5","1","10.1186/s42854-023-00049-9","Robert WebbTayanah O’DonnellKate AutyXuemei BaiGuy BarnettRobert CostanzaJago DodsonPeter NewmanPeter NewtonEleanor RobsonChris RyanMark Stafford Smith","2023","http://link.springer.com/article/10.1186/s42854-023-00049-9","Article"
"The field of human building interaction for convergent research and innovation for intelligent built environments","Scientific Reports","","12","1","10.1038/s41598-022-25047-y","Burcin Becerik-GerberGale LucasAshrant AryalMohamad AwadaMario BergésSarah BillingtonOlga Boric-LubeckeAli GhahramaniArsalan HeydarianChristoph HöelscherFarrokh JazizadehAzam KhanJared LangevinRuying LiuFrederick MarksMatthew Louis Mauriello","2022","http://link.springer.com/article/10.1038/s41598-022-25047-y","Article"
"Music recommendation systems to support music therapy in patients with dementia: an exploratory study","Research on Biomedical Engineering","","39","3","10.1007/s42600-023-00295-7","Ingrid Bruno NunesMaíra Araujo de SantanaJuliana Carneiro GomesArianne Sarmento TorcateNicole CharronNathália Córdula de BritoGiselle Machado Magalhães MorenoCristine Martins Gomes de GusmãoWellington Pinheiro dos Santos","2023","http://link.springer.com/article/10.1007/s42600-023-00295-7","Article"
"Proposing an integrative data-analytics framework for micro, small and medium enterprises: a systematic review substantiated by evidence from two case studies","Annals of Operations Research","","","","10.1007/s10479-023-05186-9","Shikha BhardwajAbhishek BehlVijay Pereira","2023","http://link.springer.com/article/10.1007/s10479-023-05186-9","Article"
"The path from big data analytics capabilities to value in hospitals: a scoping review","BMC Health Services Research","","22","1","10.1186/s12913-021-07332-0","Pierre-Yves BrossardEtienne MinvielleClaude Sicotte","2022","http://link.springer.com/article/10.1186/s12913-021-07332-0","Article"
"Potential and limitations of digital twins to achieve the Sustainable Development Goals","Nature Sustainability","","5","10","10.1038/s41893-022-00923-7","Asaf TzachorSoheil SabriCatherine E. RichardsAbbas RajabifardMichele Acuto","2022","http://link.springer.com/article/10.1038/s41893-022-00923-7","Article"
"Further expansion from Smart Manufacturing System (SMS) to Smart Manufacturing Implementation System (SMIS): industrial application scenarios and evaluation","The International Journal of Advanced Manufacturing Technology","","115","11 - 12","10.1007/s00170-021-07411-w","Xianyu ZhangXinguo Ming","2021","http://link.springer.com/article/10.1007/s00170-021-07411-w","Article"
"Questioning Racial and Gender Bias in AI-based Recommendations: Do Espoused National Cultural Values Matter?","Information Systems Frontiers","","24","5","10.1007/s10796-021-10156-2","Manjul GuptaCarlos M. ParraDenis Dennehy","2022","http://link.springer.com/article/10.1007/s10796-021-10156-2","Article"
"Shaping the creative landscape through the role of digital and computer technologies in advancing art product design and industry applications","The International Journal of Advanced Manufacturing Technology","","","","10.1007/s00170-023-11844-w","Jianxia ZhaoXiangyu Cai","2023","http://link.springer.com/article/10.1007/s00170-023-11844-w","Article"
"Eight grand challenges for value sensitive design from the 2016 Lorentz workshop","Ethics and Information Technology","","23","1","10.1007/s10676-021-09586-y","Batya FriedmanMaaike HarbersDavid G. HendryJeroen van den HovenCatholijn JonkerNick Logler","2021","http://link.springer.com/article/10.1007/s10676-021-09586-y","Article"
"Deep Learning–Driven Automated Detection of COVID-19 from Radiography Images: a Comparative Analysis","Cognitive Computation","","","","10.1007/s12559-020-09779-5","Sejuti RahmanSujan SarkerMd Abdullah Al MirajRagib Amin NihalA. K. M. Nadimul HaqueAbdullah Al Noman","2021","http://link.springer.com/article/10.1007/s12559-020-09779-5","Article"
"Insights into the role of gender in aesthetic design: a participatory study on the design of digital health wearables","International Journal on Interactive Design and Manufacturing (IJIDeM)","","15","2 - 3","10.1007/s12008-021-00751-7","Bahar Khayamian EsfahaniPooya Sareh","2021","http://link.springer.com/article/10.1007/s12008-021-00751-7","Article"
"Abstracts for MASCC/ISOO Annual Meeting 2021","Supportive Care in Cancer","","29","1","10.1007/s00520-021-06285-8","","2021","http://link.springer.com/article/10.1007/s00520-021-06285-8","Article"
"Deploying and scaling distributed parallel deep neural networks on the Tianhe-3 prototype system","Scientific Reports","","11","1","10.1038/s41598-021-98794-z","Jia WeiXingjun ZhangZeyu JiJingbo LiZheng Wei","2021","http://link.springer.com/article/10.1038/s41598-021-98794-z","Article"
