Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Relating research to practice: imperative or circumstance?","AI & SOCIETY","","20","3","10.1007/s00146-006-0047-4","Dixi Louise Strand","2006","http://link.springer.com/article/10.1007/s00146-006-0047-4","Article"
"A Script-Based Prototyping Framework to Boost Agile-UX Developments","Journal of Computer Science and Technology","","31","6","10.1007/s11390-016-1695-6","Pedro Luis Mateo NavarroGregorio Martínez PérezDiego Sevilla Ruiz","2016","http://link.springer.com/article/10.1007/s11390-016-1695-6","Article"
"A classification of cultural engagements in community technology design: introducing a transcultural approach","AI & SOCIETY","","34","3","10.1007/s00146-017-0739-y","Heike Winschiers-TheophilusTariq ZamanColin Stanley","2019","http://link.springer.com/article/10.1007/s00146-017-0739-y","Article"
"The creation of inclusive governance infrastructures through participatory agenda-setting","European Journal of Futures Research","","8","1","10.1186/s40309-020-00169-6","Margaret M. HinrichsErik W. Johnston","2020","http://link.springer.com/article/10.1186/s40309-020-00169-6","Article"
"Principles of convergence in nature and society and their application: from nanoscale, digits, and logic steps to global progress","Journal of Nanoparticle Research","","22","11","10.1007/s11051-020-05032-0","Mihail C. Roco","2020","http://link.springer.com/article/10.1007/s11051-020-05032-0","Article"
"A conceptual framework for designing smart learning environments","Smart Learning Environments","","5","1","10.1186/s40561-018-0076-8","Sirkka FreigangLars SchlenkerThomas Köhler","2018","http://link.springer.com/article/10.1186/s40561-018-0076-8","Article"
"Supporting the development of critical data literacies in higher education: building blocks for fair data cultures in society","International Journal of Educational Technology in Higher Education","","17","1","10.1186/s41239-020-00235-w","Juliana Elisa RaffaghelliStefania MancaBonnie StewartPaul PrinslooAlbert Sangrà","2020","http://link.springer.com/article/10.1186/s41239-020-00235-w","Article"
"Interventions to support the management of work-related stress (WRS) and wellbeing/mental health issues for commercial pilots","Cognition, Technology & Work","","22","3","10.1007/s10111-019-00586-z","Joan CahillPaul CullenKeith Gaynor","2020","http://link.springer.com/article/10.1007/s10111-019-00586-z","Article"
"Designing human-centric software artifacts with future users: a case study","Human-centric Computing and Information Sciences","","10","1","10.1186/s13673-020-0213-6","Marco RoccettiCatia PrandiSilvia MirriPaola Salomoni","2020","http://link.springer.com/article/10.1186/s13673-020-0213-6","Article"
"Integration of decision support systems to improve decision support performance","Knowledge and Information Systems","","22","3","10.1007/s10115-009-0192-4","Shaofeng LiuAlex H. B. DuffyRobert Ian WhitfieldIain M. Boyle","2010","http://link.springer.com/article/10.1007/s10115-009-0192-4","Article"
"RRI and Patenting: a Study of European Patent Governance","NanoEthics","","13","2","10.1007/s11569-019-00341-8","Ellen-Marie ForsbergNico Groenendijk","2019","http://link.springer.com/article/10.1007/s11569-019-00341-8","Article"
"Keyword-citation-keyword network: a new perspective of discipline knowledge structure analysis","Scientometrics","","124","3","10.1007/s11192-020-03576-5","Qikai ChengJiamin WangWei LuYong HuangYi Bu","2020","http://link.springer.com/article/10.1007/s11192-020-03576-5","Article"
"ExquiMo: An Exquisite Corpse Tool for Collaborative 3D Shape Design","Journal of Computer Science and Technology","","32","6","10.1007/s11390-017-1789-9","Warunika RanaweeraParmit ChilanaDaniel Cohen-OrHao Zhang","2017","http://link.springer.com/article/10.1007/s11390-017-1789-9","Article"
"An intelligent fixture design method based on smart modular fixture unit","The International Journal of Advanced Manufacturing Technology","","69","9 - 12","10.1007/s00170-013-5134-3","Neng WanZhan WangRong Mo","2013","http://link.springer.com/article/10.1007/s00170-013-5134-3","Article"
"The design and realization of CoViD: a system for collaborative virtual 3D design","Virtual Reality","","10","2","10.1007/s10055-006-0048-0","Wolfgang StuerzlingerLoutfouz ZamanAndriy PavlovychJi-Young Oh","2006","http://link.springer.com/article/10.1007/s10055-006-0048-0","Article"
"A novel approach to task assignment in a cooperative multi-agent design system","Applied Intelligence","","43","1","10.1007/s10489-014-0640-z","Hong LiuPeng ZhangBin HuPhilip Moore","2015","http://link.springer.com/article/10.1007/s10489-014-0640-z","Article"
"Strengthening capacities among digital health leaders for the development and implementation of national digital health programs in Nigeria","BMC Proceedings","","14","10","10.1186/s12919-020-00193-1","Sunny IbenemeNkiruka UkorMoses OngomTimothy DasaDerrick MuneeneJoseph Okeibunor","2020","http://link.springer.com/article/10.1186/s12919-020-00193-1","Article"
"Models of Anticipation Within the Responsible Research and Innovation Framework: the Two RRI Approaches and the Challenge of Human Rights","NanoEthics","","13","1","10.1007/s11569-019-00337-4","Daniele Ruggiu","2019","http://link.springer.com/article/10.1007/s11569-019-00337-4","Article"
"Adaptive process control based on a self-learning mechanism in autonomous manufacturing systems","The International Journal of Advanced Manufacturing Technology","","66","9 - 12","10.1007/s00170-012-4453-0","Seid ŽapčevićPeter Butala","2013","http://link.springer.com/article/10.1007/s00170-012-4453-0","Article"
"Accelerating the Adoption of eSource in Clinical Research: A Transcelerate Point of View","Therapeutic Innovation & Regulatory Science","","54","5","10.1007/s43441-020-00138-y","Abhijit A. Parab MSc, MSPrasann Mehta MCAArundhati Vattikola MSChristine K. Denney BS, CDMP, CDIPMichele Cherry BSRakesh M. Maniar MSJesper Kjaer MSc","2020","http://link.springer.com/article/10.1007/s43441-020-00138-y","Article"
"The successful uptake and sustainability of rapid infectious disease and antimicrobial resistance point-of-care testing requires a complex ‘mix-and-match’ implementation package","European Journal of Clinical Microbiology & Infectious Diseases","","38","6","10.1007/s10096-019-03492-4","John P. HaysKonstantinos MitsakakisSaturnino LuzAlex van BelkumKarsten BeckerAnn van den BruelStephan HarbarthJohn H. RexGunnar Skov SimonsenGuido WernerValentina Di GregoriGerd LüdkeTjeerd van StaaJacob Moran-GiladTill T. Bachmann","2019","http://link.springer.com/article/10.1007/s10096-019-03492-4","Article"
"Development of a customizable web-based process analysis system for continuous process management","Journal of Mechanical Science and Technology","","31","7","10.1007/s12206-017-0637-8","Young Whun ChangSoo-Hong LeeHye Min Cha","2017","http://link.springer.com/article/10.1007/s12206-017-0637-8","Article"
"Editorial for EAIT issue 6, 2020","Education and Information Technologies","","25","6","10.1007/s10639-020-10360-8","Arthur Tatnall","2020","http://link.springer.com/article/10.1007/s10639-020-10360-8","Article"
"Research Directions for Clinical Care and Technology: the JTIBS Research Column","Journal of Technology in Behavioral Science","","5","4","10.1007/s41347-020-00163-6","Donald M. Hilty","2020","http://link.springer.com/article/10.1007/s41347-020-00163-6","Article"
"A web-based 3D virtual technologies for developing product information framework","The International Journal of Advanced Manufacturing Technology","","34","5 - 6","10.1007/s00170-006-0627-y","Janus S. Liang","2007","http://link.springer.com/article/10.1007/s00170-006-0627-y","Article"
"Assembly process planning and its future in collaborative manufacturing: a review","The International Journal of Advanced Manufacturing Technology","","41","1 - 2","10.1007/s00170-008-1458-9","Lihui WangShadi KeshavarzmaneshHsi-Yung FengRalph O. Buchal","2009","http://link.springer.com/article/10.1007/s00170-008-1458-9","Article"
"An automatic mark-up approach for structured document retrieval in engineering design","The International Journal of Advanced Manufacturing Technology","","38","3 - 4","10.1007/s00170-007-1342-z","S. LiuC. A. McMahonM. J. DarlingtonS. J. CulleyP. J. Wild","2008","http://link.springer.com/article/10.1007/s00170-007-1342-z","Article"
"Research in Journal Of Organization Design, 2012–2018","Journal of Organization Design","","7","1","10.1186/s41469-018-0033-6","Charles C. Snow","2018","http://link.springer.com/article/10.1186/s41469-018-0033-6","Article"
"Proceedings of the Addiction Health Services Research (AHSR) 2020: Virtual Conference: Part 2","Addiction Science & Clinical Practice","","15","2","10.1186/s13722-020-00208-4","","2020","http://link.springer.com/article/10.1186/s13722-020-00208-4","Article"
"Ambient bloom: new business, content, design and models to increase the semantic ambient media experience","Multimedia Tools and Applications","","66","1","10.1007/s11042-012-1228-4","Bogdan PogorelcArtur LugmayrBjörn StocklebenRadu-Daniel VatavuNina TahmasebiEstefanía SerralEmilija StojmenovaBojan ImperlThomas RisseGideon ZenzMatjaž Gams","2013","http://link.springer.com/article/10.1007/s11042-012-1228-4","Article"
"Comparative Effectiveness Research in Pediatric Respiratory Disease: Promise and Pitfalls","Pediatric Drugs","","20","1","10.1007/s40272-017-0256-y","Kathleen J. RamosRanjani SomayajiDavid P. NicholsChristopher H. Goss","2018","http://link.springer.com/article/10.1007/s40272-017-0256-y","Article"
"Critical analysis of vendor lock-in and its impact on cloud computing migration: a business perspective","Journal of Cloud Computing","","5","1","10.1186/s13677-016-0054-z","Justice Opara-MartinsReza SahandiFeng Tian","2016","http://link.springer.com/article/10.1186/s13677-016-0054-z","Article"
"Person-centered accessible technologies and computing solutions through interdisciplinary and integrated perspectives from disability research","Universal Access in the Information Society","","14","3","10.1007/s10209-014-0369-9","Sethuraman PanchanathanTroy McDaniel","2015","http://link.springer.com/article/10.1007/s10209-014-0369-9","Article"
"Meeting abstracts from the 5th International Clinical Trials Methodology Conference (ICTMC 2019)","Trials","","20","1","10.1186/s13063-019-3688-6","","2019","http://link.springer.com/article/10.1186/s13063-019-3688-6","Article"
"Early failure prediction in feature request management systems: an extended study","Requirements Engineering","","17","2","10.1007/s00766-012-0150-7","Camilo FitzgeraldEmmanuel LetierAnthony Finkelstein","2012","http://link.springer.com/article/10.1007/s00766-012-0150-7","Article"
"C-K design theory: an advanced formulation","Research in Engineering Design","","19","4","10.1007/s00163-008-0043-4","Armand HatchuelBenoit Weil","2009","http://link.springer.com/article/10.1007/s00163-008-0043-4","Article"
"Automatic patent document summarization for collaborative knowledge systems and services","Journal of Systems Science and Systems Engineering","","18","1","10.1007/s11518-009-5100-7","Amy J.C. TrappeyCharles V. TrappeyChun-Yi Wu","2009","http://link.springer.com/article/10.1007/s11518-009-5100-7","Article"
"Moving beyond Smart Cities: Digital Nations for Social Innovation & Sustainability","Information Systems Frontiers","","21","3","10.1007/s10796-019-09930-0","Arpan Kumar KarVigneswara IlavarasanM. P. GuptaMarijn JanssenRavi Kothari","2019","http://link.springer.com/article/10.1007/s10796-019-09930-0","Article"
"Abstract 2018","International Journal of Behavioral Medicine","","25","1","10.1007/s12529-018-9740-1","","2018","http://link.springer.com/article/10.1007/s12529-018-9740-1","Article"
"Interpreting Decision Support from Multiple Classifiers for Predicting Length of Stay in Patients with Colorectal Carcinoma","Neural Processing Letters","","46","3","10.1007/s11063-017-9585-7","Ruxandra StoeanCatalin StoeanAdrian SanditaDaniela CiobanuCristian Mesina","2017","http://link.springer.com/article/10.1007/s11063-017-9585-7","Article"
"Absence of evidence for the conservation outcomes of systematic conservation planning around the globe: a systematic map","Environmental Evidence","","7","1","10.1186/s13750-018-0134-2","Emma J. McIntoshSarah ChapmanStephen G. KearneyBrooke WilliamsGlenn AlthorJessica P. R. ThornRobert L. PresseyMadeleine C. McKinnonRichard Grenyer","2018","http://link.springer.com/article/10.1186/s13750-018-0134-2","Article"
"Leaders’ perspectives on learning health systems: a qualitative study","BMC Health Services Research","","20","1","10.1186/s12913-020-05924-w","Joanne EnticottSandra BraafAlison JohnsonAngela JonesHelena J. Teede","2020","http://link.springer.com/article/10.1186/s12913-020-05924-w","Article"
"Participation, animation, design: a tripartite approach to urban community networking","AI & SOCIETY","","25","3","10.1007/s00146-009-0263-9","Marcus Foth","2010","http://link.springer.com/article/10.1007/s00146-009-0263-9","Article"
"Opening up the culture black box in community technology design","AI & SOCIETY","","34","3","10.1007/s00146-019-00904-z","Amalia SabiescuAldo de MoorNemanja Memarovic","2019","http://link.springer.com/article/10.1007/s00146-019-00904-z","Article"
"The Ethics of Biosurveillance","Journal of Agricultural and Environmental Ethics","","32","5 - 6","10.1007/s10806-019-09775-2","S. K. DevittP. W. J. BaxterG. Hamilton","2019","http://link.springer.com/article/10.1007/s10806-019-09775-2","Article"
"Spatially explicit analysis of field inventories for national forest carbon monitoring","Carbon Balance and Management","","11","1","10.1186/s13021-016-0050-0","David C. MarvinGregory P. Asner","2016","http://link.springer.com/article/10.1186/s13021-016-0050-0","Article"
"Seminars","Annals of Behavioral Medicine","","45","2","10.1007/s12160-013-9469-7","ᅟ ᅟ","2013","http://link.springer.com/article/10.1007/s12160-013-9469-7","Article"
"Online tools supporting the conduct and reporting of systematic reviews and systematic maps: a case study on CADIMA and review of existing tools","Environmental Evidence","","7","1","10.1186/s13750-018-0115-5","Christian KohlEmma J. McIntoshStefan UngerNeal R. HaddawaySteffen KeckeJoachim SchiemannRalf Wilhelm","2018","http://link.springer.com/article/10.1186/s13750-018-0115-5","Article"
"I-SLATE: designing a culturally relevant framework for authentic learning","Smart Learning Environments","","4","1","10.1186/s40561-017-0048-4","John LoewenKinshukJarkko SuhonenNian-Shing Chen","2017","http://link.springer.com/article/10.1186/s40561-017-0048-4","Article"
"Special Issue: Editorial","Virtual Reality","","10","2","10.1007/s10055-006-0046-2","Leonie SchäferSteffi Beckhaus","2006","http://link.springer.com/article/10.1007/s10055-006-0046-2","Article"
"The Future of Transportation: Ethical, Legal, Social and Economic Impacts of Self-driving Vehicles in the Year 2025","Science and Engineering Ethics","","26","3","10.1007/s11948-019-00130-2","Mark Ryan","2020","http://link.springer.com/article/10.1007/s11948-019-00130-2","Article"
"AI as a Methodology for Supporting Educational Praxis and Teacher Metacognition","International Journal of Artificial Intelligence in Education","","26","2","10.1007/s40593-016-0101-4","Kaśka Porayska-Pomsta","2016","http://link.springer.com/article/10.1007/s40593-016-0101-4","Article"
"Rigor in social life cycle assessment: improving the scientific grounding of SLCA","The International Journal of Life Cycle Assessment","","23","3","10.1007/s11367-016-1117-6","Emily Grubert","2018","http://link.springer.com/article/10.1007/s11367-016-1117-6","Article"
"Designing a mHealth clinical decision support system for Parkinson’s disease: a theoretically grounded user needs approach","BMC Medical Informatics and Decision Making","","20","1","10.1186/s12911-020-1027-1","L. TimotijevicC. E. HodgkinsA. BanksP. RusconiB. EganM. PeacockE. SeissM. M. L. TourayH. GageC. PellicanoG. SpallettaF. AssognaM. GiglioA. MarcanteG. GentileI. Cikajlo","2020","http://link.springer.com/article/10.1186/s12911-020-1027-1","Article"
"Data Gap Analysis, Indicator Selection and Index Development: A Case for Developing Economies","Social Indicators Research","","148","3","10.1007/s11205-019-02225-6","Ahmad Mohd KhalidSeema SharmaAmlendu Kumar Dubey","2020","http://link.springer.com/article/10.1007/s11205-019-02225-6","Article"
"Understanding relevance of health research: considerations in the context of research impact assessment","Health Research Policy and Systems","","15","1","10.1186/s12961-017-0188-6","Mark J. DobrowFiona A. MillerCy FrankAdalsteinn D. Brown","2017","http://link.springer.com/article/10.1186/s12961-017-0188-6","Article"
"Co-located augmented play-spaces: past, present, and perspectives","Journal on Multimodal User Interfaces","","12","3","10.1007/s12193-018-0269-z","Robby van DeldenSteven GerritsenDirk HeylenDennis Reidsma","2018","http://link.springer.com/article/10.1007/s12193-018-0269-z","Article"
"Robot Assisted Interventions for Individuals with Intellectual Disabilities: Impact on Users and Caregivers","International Journal of Social Robotics","","11","4","10.1007/s12369-019-00527-w","Jainendra ShuklaJulián CristianoJoan OliverDomènec Puig","2019","http://link.springer.com/article/10.1007/s12369-019-00527-w","Article"
"An Intelligent Knowledge Management Model for Construction and Reuse of Automobile Manufacturing Intellectual Properties","The International Journal of Advanced Manufacturing Technology","","26","1 - 2","10.1007/s00170-003-1971-9","J.-L. HouM.-T. SunH.-C. Chuo","2005","http://link.springer.com/article/10.1007/s00170-003-1971-9","Article"
"A web-based advisory system for process and material selection in concurrent product design for a manufacturing environment","The International Journal of Advanced Manufacturing Technology","","25","3 - 4","10.1007/s00170-003-1838-0","Xuan F. Zha","2005","http://link.springer.com/article/10.1007/s00170-003-1838-0","Article"
"Designing CSCW system for integrated, web-based, cotton cultivation services","Operational Research","","5","1","10.1007/BF02944170","C. PontikakosG. ZakynthinosT. Tsiligiridis","2005","http://link.springer.com/article/10.1007/BF02944170","Article"
"Distributed tools for interactive design of heterogeneous signal networks","Multimedia Tools and Applications","","74","15","10.1007/s11042-014-1878-5","Joseph MallochStephen SinclairMarcelo M. Wanderley","2015","http://link.springer.com/article/10.1007/s11042-014-1878-5","Article"
"Paradigm shift: unified and associative feature-based concurrent and collaborative engineering","Journal of Intelligent Manufacturing","","19","6","10.1007/s10845-008-0128-y","Y.-S. MaG. ChenG. Thimm","2008","http://link.springer.com/article/10.1007/s10845-008-0128-y","Article"
"A framework for collaboration moderator services to support knowledge based collaboration","Journal of Intelligent Manufacturing","","23","5","10.1007/s10845-011-0528-2","R. SwarnkarA. K. ChoudharyJ. A. HardingB. P. DasR. I. Young","2012","http://link.springer.com/article/10.1007/s10845-011-0528-2","Article"
"Interactive spaces for children: gesture elicitation for controlling ground mini-robots","Journal of Ambient Intelligence and Humanized Computing","","11","6","10.1007/s12652-019-01290-6","Patricia PonsJavier Jaen","2020","http://link.springer.com/article/10.1007/s12652-019-01290-6","Article"
"A survey of knowledge representation methods and applications in machining process planning","The International Journal of Advanced Manufacturing Technology","","98","9 - 12","10.1007/s00170-018-2433-8","Xiuling LiShusheng ZhangRui HuangBo HuangChanghong XuYajun Zhang","2018","http://link.springer.com/article/10.1007/s00170-018-2433-8","Article"
"Preface: Special Issue on Multidisciplinary Approaches to AI and Education for Reading and Writing","International Journal of Artificial Intelligence in Education","","27","4","10.1007/s40593-017-0158-8","Rebecca J. PassonneauDanielle McNamaraSmaranda MuresanDolores Perin","2017","http://link.springer.com/article/10.1007/s40593-017-0158-8","Article"
"Ontology-driven generation of Bayesian diagnostic models for assembly systems","The International Journal of Advanced Manufacturing Technology","","74","5 - 8","10.1007/s00170-014-5918-0","Mohamed S. SayedNiels Lohse","2014","http://link.springer.com/article/10.1007/s00170-014-5918-0","Article"
"Reflective agents for personalisation in collaborative games","Artificial Intelligence Review","","53","1","10.1007/s10462-018-9665-8","Damon Daylamani-ZadHarry AgiusMarios C. Angelides","2020","http://link.springer.com/article/10.1007/s10462-018-9665-8","Article"
"A framework for value-creating learning health systems","Health Research Policy and Systems","","17","1","10.1186/s12961-019-0477-3","Matthew MenearMarc-André BlanchetteOlivier Demers-PayetteDenis Roy","2019","http://link.springer.com/article/10.1186/s12961-019-0477-3","Article"
"Design of a braille writing tutor to combat illiteracy","Information Systems Frontiers","","11","2","10.1007/s10796-009-9171-2","N. KalraT. LauwersD. DeweyT. StepletonM. B. Dias","2009","http://link.springer.com/article/10.1007/s10796-009-9171-2","Article"
"Key technologies for ASP-based product customization service system for SMEs: a case study","The International Journal of Advanced Manufacturing Technology","","42","3 - 4","10.1007/s00170-008-1589-z","Yan SuWenhe LiaoYu GuoQiulin Ding","2009","http://link.springer.com/article/10.1007/s00170-008-1589-z","Article"
"Applying process mining approach to support the verification of a multi-agent system","Journal of Systems Science and Systems Engineering","","19","2","10.1007/s11518-010-5132-z","C. Ou-YangYeh-Chun Juan","2010","http://link.springer.com/article/10.1007/s11518-010-5132-z","Article"
"24th Annual Conference of the International Society for Quality of Life Research","Quality of Life Research","","26","1","10.1007/s11136-017-1658-6","","2017","http://link.springer.com/article/10.1007/s11136-017-1658-6","Article"
"The twenty-first century experimenting society: the four waves of the evidence revolution","Palgrave Communications","","5","1","10.1057/s41599-019-0253-6","Howard White","2019","http://link.springer.com/article/10.1057/s41599-019-0253-6","Article"
"From GPS and virtual globes to spatial computing - 2020","GeoInformatica","","19","4","10.1007/s10707-015-0235-9","Shashi ShekharSteven FeinerWalid G. Aref","2015","http://link.springer.com/article/10.1007/s10707-015-0235-9","Article"
"Elicitation by critiquing as a cognitive task analysis methodology","Cognition, Technology & Work","","8","2","10.1007/s10111-005-0023-7","J.E. MillerE.S. PattersonD.D. Woods","2006","http://link.springer.com/article/10.1007/s10111-005-0023-7","Article"
"A task-specific interactive game-based virtual reality rehabilitation system for patients with stroke: a usability test and two clinical experiments","Journal of NeuroEngineering and Rehabilitation","","11","1","10.1186/1743-0003-11-32","Joon-Ho ShinHokyoung RyuSeong Ho Jang","2014","http://link.springer.com/article/10.1186/1743-0003-11-32","Article"
"A Targeted Review of Computer-Assisted Learning for People with Autism Spectrum Disorder: Towards a Consistent Methodology","Review Journal of Autism and Developmental Disorders","","1","2","10.1007/s40489-013-0003-4","Sue Fletcher-Watson","2014","http://link.springer.com/article/10.1007/s40489-013-0003-4","Article"
"Integrated Assessment of the European WFD Implementation in Extremely Overexploited Aquifers Through Participatory Modelling","Water Resources Management","","25","13","10.1007/s11269-011-9859-1","Jose-Luis MolinaJose Luis García-ArósteguiJohn BromleyJose Benavente","2011","http://link.springer.com/article/10.1007/s11269-011-9859-1","Article"
"Integration of mCare and T2 Mood Tracker: Illustrating mHealth Usability Testing","Journal of Technology in Behavioral Science","","4","2","10.1007/s41347-019-00087-w","Sarah J. McCreightChauncy BrintonJulie KinnNigel BushTim Hoyt","2019","http://link.springer.com/article/10.1007/s41347-019-00087-w","Article"
"High-level software requirements and iteration changes: a predictive model","Empirical Software Engineering","","24","3","10.1007/s10664-018-9656-z","Kelly BlincoeAli DehghanAbdoul-Djawadou SalaouAdam NealJohan LinakerDaniela Damian","2019","http://link.springer.com/article/10.1007/s10664-018-9656-z","Article"
"A Micro-ethnographic Study of Big Data-Based Innovation in the Financial Services Sector: Governance, Ethics and Organisational Practices","Journal of Business Ethics","","160","2","10.1007/s10551-019-04203-x","Keren Naa Abeka ArthurRichard Owen","2019","http://link.springer.com/article/10.1007/s10551-019-04203-x","Article"
"Modeling & Informatics at Vertex Pharmaceuticals Incorporated: our philosophy for sustained impact","Journal of Computer-Aided Molecular Design","","31","3","10.1007/s10822-016-9994-0","Georgia McGaugheyW. Patrick Walters","2017","http://link.springer.com/article/10.1007/s10822-016-9994-0","Article"
"Key factors for achieving project success in integration of automotive mechatronics","Innovations in Systems and Software Engineering","","3","2","10.1007/s11334-007-0023-2","Joakim FröbergMikael ÅkerholmKristian SandströmChrister Norström","2007","http://link.springer.com/article/10.1007/s11334-007-0023-2","Article"
"International Conference on Technology and Innovation in Sports, Health and Wellbeing (TISHW)","BMC Sports Science, Medicine and Rehabilitation","","9","1","10.1186/s13102-017-0068-y","Idoia MuñozJokin GarateaJokin GarateaIdoia MuñozSilvia AlaFrancisco CardosoHugo ParedesMargrit GelautzFlorian SeitnerChristian KapellerNicole BroschZuzana FrydrychovaIva BuresovaKaterina BartosovaSara HuteckovaSara Huteckova","2017","http://link.springer.com/article/10.1186/s13102-017-0068-y","Article"
"A tailored smart home for dementia care","Journal of Ambient Intelligence and Humanized Computing","","9","6","10.1007/s12652-017-0645-7","Mohsen AmiribesheliHamid Bouchachia","2018","http://link.springer.com/article/10.1007/s12652-017-0645-7","Article"
"A fuzzy configuration multi-agent approach for product family modelling in conceptual design","Journal of Intelligent Manufacturing","","23","6","10.1007/s10845-011-0541-5","E. OstrosiA.-J. FougèresM. FerneyD. Klein","2012","http://link.springer.com/article/10.1007/s10845-011-0541-5","Article"
"Toward a standard ontology of surgical process models","International Journal of Computer Assisted Radiology and Surgery","","13","9","10.1007/s11548-018-1824-5","Bernard GibaudGermain ForestierCarolin FeldmannGiancarlo FerrignoPaulo GonçalvesTamás HaideggerChantal JulliardDarko KatićHannes KenngottLena Maier-HeinKeno MärzElena de MomiDénes Ákos NagyHirenkumar NakawalaJuliane NeumannThomas Neumuth","2018","http://link.springer.com/article/10.1007/s11548-018-1824-5","Article"
"Robots in Society, Society in Robots","International Journal of Social Robotics","","2","4","10.1007/s12369-010-0066-7","Selma Šabanović","2010","http://link.springer.com/article/10.1007/s12369-010-0066-7","Article"
"A knowledge encapsulation approach to ontology modularization","Knowledge and Information Systems","","26","2","10.1007/s10115-009-0279-y","Faezeh EnsanWeichang Du","2011","http://link.springer.com/article/10.1007/s10115-009-0279-y","Article"
"A Practical Teacher–Robot Collaboration Lesson Application Based on PRINTEPS","The Review of Socionetwork Strategies","","12","1","10.1007/s12626-018-0021-x","Takeshi MoritaShunsuke AkashibaChihiro NishimotoNaoya TakahashiReiji KukiharaMisae KuwayamaTakahira Yamaguchi","2018","http://link.springer.com/article/10.1007/s12626-018-0021-x","Article"
"A Review of Digital Transformation in Mining","Mining, Metallurgy & Exploration","","36","4","10.1007/s42461-019-00103-w","Aaron YoungPratt Rogers","2019","http://link.springer.com/article/10.1007/s42461-019-00103-w","Article"
"Computer-assisted cantillation and chant research using content-aware web visualization tools","Multimedia Tools and Applications","","48","1","10.1007/s11042-009-0357-x","Steven R. NessDániel Péter BiróGeorge Tzanetakis","2010","http://link.springer.com/article/10.1007/s11042-009-0357-x","Article"
"Life cycle sustainability assessment in the context of sustainability science progress (part 2)","The International Journal of Life Cycle Assessment","","18","9","10.1007/s11367-012-0509-5","Serenella SalaFrancesca FarioliAlessandra Zamagni","2013","http://link.springer.com/article/10.1007/s11367-012-0509-5","Article"
"Multicamera human detection and tracking supporting natural interaction with large-scale displays","Machine Vision and Applications","","24","2","10.1007/s00138-012-0408-6","Xenophon ZabulisDimitris GrammenosThomas SarmisKonstantinos TzevanidisPashalis PadelerisPanagiotis KoutlemanisAntonis A. Argyros","2013","http://link.springer.com/article/10.1007/s00138-012-0408-6","Article"
"Crisis Crowdsourcing Framework: Designing Strategic Configurations of Crowdsourcing for the Emergency Management Domain","Computer Supported Cooperative Work (CSCW)","","23","4 - 6","10.1007/s10606-014-9204-3","Sophia B. Liu","2014","http://link.springer.com/article/10.1007/s10606-014-9204-3","Article"
"Three Gaps in Opening Science","Computer Supported Cooperative Work (CSCW)","","28","3 - 4","10.1007/s10606-019-09354-z","Gaia MosconiQinyu LiDave RandallHelena KarastiPeter TolmieJana BarutzkyMatthias KornVolkmar Pipek","2019","http://link.springer.com/article/10.1007/s10606-019-09354-z","Article"
"Sketch-based interactive visualization: a survey","Journal of Visualization","","17","4","10.1007/s12650-014-0225-2","Enya ShenSikun LiXun CaiLiang ZengWenke Wang","2014","http://link.springer.com/article/10.1007/s12650-014-0225-2","Article"
"Integrated assessment of water resources: Australian experiences","Water Resources Management","","21","1","10.1007/s11269-006-9057-8","B. F. W. CrokeJ. L. TicehurstR. A. LetcherJ. P. NortonL. T. H. NewhamA. J. Jakeman","2007","http://link.springer.com/article/10.1007/s11269-006-9057-8","Article"
"Visual immersive haptic mathematics","Virtual Reality","","13","4","10.1007/s10055-009-0133-2","Alexei SourinLei Wei","2009","http://link.springer.com/article/10.1007/s10055-009-0133-2","Article"
"Who’s Who","Development","","62","1 - 4","10.1057/s41301-019-00229-w","","2019","http://link.springer.com/article/10.1057/s41301-019-00229-w","Article"
"Introducing PIONEER: a project to harness big data in prostate cancer research","Nature Reviews Urology","","17","6","10.1038/s41585-020-0324-x","Muhammad Imran OmarMonique J. RoobolMaria J. RibalThomas AbbottPaul-Michael AgapowSonia AraujoAlex AsiimweCharles AuffrayIrina BalaurKatharina BeyerChiara BerniniAnders BjartellAlberto BrigantiJohn-Edward Butler-RansohoffRiccardo CampiMarinel Cavelaars","2020","http://link.springer.com/article/10.1038/s41585-020-0324-x","Article"
"A design for environment methodology for evaluation and improvement of derivative consumer electronic product development","Journal of Systems Science and Systems Engineering","","20","3","10.1007/s11518-011-5168-8","Tzu-An ChiangZ. H. CheTung-Te Wang","2011","http://link.springer.com/article/10.1007/s11518-011-5168-8","Article"
"Comprehensive Automation for Specialty Crops: Year 1 results and lessons learned","Intelligent Service Robotics","","3","4","10.1007/s11370-010-0074-3","Sanjiv SinghMarcel BergermanJillian CannonsBenjamin GrocholskyBradley HamnerGerman HolguinLarry HullVincent JonesGeorge KantorHarvey KoselkaGuiqin LiJames OwenJohnny ParkWenfan ShiJames Teza","2010","http://link.springer.com/article/10.1007/s11370-010-0074-3","Article"
"Where and when AI and CI meet: exploring the intersection of artificial and collective intelligence towards the goal of innovating how we govern","AI & SOCIETY","","33","2","10.1007/s00146-018-0830-z","Stefaan G. Verhulst","2018","http://link.springer.com/article/10.1007/s00146-018-0830-z","Article"
