Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Digital Transformation on Manufacturing, Infrastructure & Service","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-32719-3","Igor IlinMariana Mateeva PetrovaTatiana Kudryavtseva","2023","http://link.springer.com/book/10.1007/978-3-031-32719-3","Book"
"Cross-Cultural Design","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35936-1","Pei-Luen Patrick Rau","2023","http://link.springer.com/book/10.1007/978-3-031-35936-1","Book"
"IOT with Smart Systems","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-19-3575-6","Jyoti ChoudrieParikshit MahalleThinagaran PerumalAmit Joshi","2023","http://link.springer.com/book/10.1007/978-981-19-3575-6","Book"
"Computational Science and Its Applications – ICCSA 2023","Lecture Notes in Computer Science","","","","10.1007/978-3-031-36808-0","Osvaldo GervasiBeniamino MurganteDavid TaniarBernady O. ApduhanAna Cristina BragaChiara GarauAnastasia Stratigea","2023","http://link.springer.com/book/10.1007/978-3-031-36808-0","Book"
"Decision Support Systems XIII. Decision Support Systems in An Uncertain World: The Contribution of Digital Twins","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-32534-2","Shaofeng LiuPascale ZaratéDaouda KamissokoIsabelle LindenJason Papathanasiou","2023","http://link.springer.com/book/10.1007/978-3-031-32534-2","Book"
"Human Interface and the Management of Information","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35129-7","Hirohiko MoriYumi Asahi","2023","http://link.springer.com/book/10.1007/978-3-031-35129-7","Book"
"Distributed Computing and Artificial Intelligence, Special Sessions I, 20th International Conference","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-38318-2","Rashid MehmoodVictor AlvesIsabel PraçaJarosław WikarekJavier Parra-DomínguezRoussanka LoukanovaIgnacio de MiguelTiago PintoRicardo NunesMichela Ricca","2023","http://link.springer.com/book/10.1007/978-3-031-38318-2","Book"
"Proceedings of SECON’23","Lecture Notes in Civil Engineering","","","","10.1007/978-3-031-39663-2","Moncef NehdiMo Kim HungKatta VenkataramanaJiji AntonyP. E. KavithaBeena B R","2024","http://link.springer.com/book/10.1007/978-3-031-39663-2","Book"
"Proceedings of the 5th International Conference on Building Energy and Environment","Environmental Science and Engineering","","","","10.1007/978-981-19-9822-5","Liangzhu Leon WangHua GeZhiqiang John ZhaiDahai QiMohamed OufChanjuan SunDengjia Wang","2023","http://link.springer.com/book/10.1007/978-981-19-9822-5","Book"
"Pattern Recognition, Computer Vision, and Image Processing. ICPR 2022 International Workshops and Challenges","Lecture Notes in Computer Science","","","","10.1007/978-3-031-37660-3","Jean-Jacques RousseauBill Kapralos","2023","http://link.springer.com/book/10.1007/978-3-031-37660-3","Book"
"Information Technology and Systems","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-33261-6","Álvaro RochaCarlos FerrásWaldo Ibarra","2023","http://link.springer.com/book/10.1007/978-3-031-33261-6","Book"
"Proceedings of International Conference on Recent Innovations in Computing","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-19-9876-8","Yashwant SinghPradeep Kumar SinghMaheshkumar H. KolekarArpan Kumar KarPaulo J. Sequeira Gonçalves","2023","http://link.springer.com/book/10.1007/978-981-19-9876-8","Book"
"Advances in Conceptual Modeling","Lecture Notes in Computer Science","","","","10.1007/978-3-031-47112-4","Tiago Prince SalesJoão AraújoJosé BorbinhaGiancarlo Guizzardi","2023","http://link.springer.com/book/10.1007/978-3-031-47112-4","Book"
"Advances in Information Technology in Civil and Building Engineering","Lecture Notes in Civil Engineering","","","","10.1007/978-3-031-32515-1","Sebastian SkatullaHans Beushausen","2023","http://link.springer.com/book/10.1007/978-3-031-32515-1","Book"
"Proceedings of Eighth International Congress on Information and Communication Technology","Lecture Notes in Networks and Systems","","","","10.1007/978-981-99-3043-2","Xin-She YangR. Simon SherrattNilanjan DeyAmit Joshi","2024","http://link.springer.com/book/10.1007/978-981-99-3043-2","Book"
"Ambient Intelligence – Software and Applications – 14th International Symposium on Ambient Intelligence","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-43461-7","Paulo NovaisVicente Julián IngladaMiguel J. HornosIchiro SatohDavide CarneiroJoão CarneiroRicardo S. Alonso","2023","http://link.springer.com/book/10.1007/978-3-031-43461-7","Book"
"Learning and Collaboration Technologies","Lecture Notes in Computer Science","","","","10.1007/978-3-031-34550-0","Panayiotis ZaphirisAndri Ioannou","2023","http://link.springer.com/book/10.1007/978-3-031-34550-0","Book"
"Advances in Guidance, Navigation and Control","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-19-6613-2","Liang YanHaibin DuanYimin Deng","2023","http://link.springer.com/book/10.1007/978-981-19-6613-2","Book"
"Human-Computer Interaction","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35599-8","Masaaki KurosuAyako Hashizume","2023","http://link.springer.com/book/10.1007/978-3-031-35599-8","Book"
"International Conference on Innovative Computing and Communications","Lecture Notes in Networks and Systems","","","","10.1007/978-981-19-2821-5","Deepak GuptaAshish KhannaSiddhartha BhattacharyyaAboul Ella HassanienSameer AnandAjay Jaiswal","2023","http://link.springer.com/book/10.1007/978-981-19-2821-5","Book"
"Health Information Science","Lecture Notes in Computer Science","","","","10.1007/978-981-99-7108-4","Yan LiZhisheng HuangManik SharmaLu ChenRui Zhou","2023","http://link.springer.com/book/10.1007/978-981-99-7108-4","Book"
"Human Centred Intelligent Systems","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-99-3424-9","Alfred ZimmermannR.J. HowlettLakhmi C. Jain","2023","http://link.springer.com/book/10.1007/978-981-99-3424-9","Book"
"Digital Interaction and Machine Intelligence","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-37649-8","Cezary BieleJanusz KacprzykWiesław KopećJan W. OwsińskiAndrzej RomanowskiMarcin Sikorski","2023","http://link.springer.com/book/10.1007/978-3-031-37649-8","Book"
"Education, Research and Business Technologies","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-19-6755-9","Cristian CiureaPaul PocatiluFlorin Gheorghe Filip","2023","http://link.springer.com/book/10.1007/978-981-19-6755-9","Book"
"XV International Scientific Conference “INTERAGROMASH 2022”","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-21432-5","Alexey BeskopylnyMark ShamtsyanViktor Artiukh","2023","http://link.springer.com/book/10.1007/978-3-031-21432-5","Book"
"Perspectives and Trends in Education and Technology","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-99-5414-8","Anabela MesquitaAntónio AbreuJoão Vidal CarvalhoCleuciliz SantanaCristina Helena Pinto de Mello","2023","http://link.springer.com/book/10.1007/978-981-99-5414-8","Book"
"Computational Science and Its Applications – ICCSA 2023 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-031-37108-0","Osvaldo GervasiBeniamino MurganteAna Maria A. C. RochaChiara GarauFrancesco ScorzaYeliz KaracaCarmelo M. Torre","2023","http://link.springer.com/book/10.1007/978-3-031-37108-0","Book"
"Extended Reality","Lecture Notes in Computer Science","","","","10.1007/978-3-031-43401-3","Lucio Tommaso De PaolisPasquale ArpaiaMarco Sacco","2023","http://link.springer.com/book/10.1007/978-3-031-43401-3","Book"
"Mobile and Ubiquitous Systems: Computing, Networking and Services","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-031-34776-4","Shangguan LongfeiPriyantha Bodhi","2023","http://link.springer.com/book/10.1007/978-3-031-34776-4","Book"
"Artificial Intelligence in Models, Methods and Applications","Studies in Systems, Decision and Control","","","","10.1007/978-3-031-22938-1","Olga DolininaIgor BessmertnyAlexander BrovkoVladik KreinovichVitaly PechenkinAlexey LvovVadim Zhmud","2023","http://link.springer.com/book/10.1007/978-3-031-22938-1","Book"
"Extended Reality","Lecture Notes in Computer Science","","","","10.1007/978-3-031-43404-4","Lucio Tommaso De PaolisPasquale ArpaiaMarco Sacco","2023","http://link.springer.com/book/10.1007/978-3-031-43404-4","Book"
"Interactive Storytelling","Lecture Notes in Computer Science","","","","10.1007/978-3-031-47655-6","Lissa Holloway-AttawayJohn T. Murray","2023","http://link.springer.com/book/10.1007/978-3-031-47655-6","Book"
"Human Aspects of IT for the Aged Population","Lecture Notes in Computer Science","","","","10.1007/978-3-031-34866-2","Qin GaoJia Zhou","2023","http://link.springer.com/book/10.1007/978-3-031-34866-2","Book"
"Signal and Information Processing, Networking and Computers","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-19-9968-0","Yue WangYuyang LiuJiaqi ZouMengyao Huo","2023","http://link.springer.com/book/10.1007/978-981-19-9968-0","Book"
"Digitalisation: Opportunities and Challenges for Business","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-26953-0","Bahaaeddin AlareeniAllam HamdanReem KhamisRim El Khoury","2023","http://link.springer.com/book/10.1007/978-3-031-26953-0","Book"
"HCI for Cybersecurity, Privacy and Trust","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35822-7","Abbas Moallem","2023","http://link.springer.com/book/10.1007/978-3-031-35822-7","Book"
"Advances in Information Retrieval","Lecture Notes in Computer Science","","","","10.1007/978-3-031-28238-6","Jaap KampsLorraine GoeuriotFabio CrestaniMaria MaistroHideo JohoBrian DavisCathal GurrinUdo KruschwitzAnnalina Caputo","2023","http://link.springer.com/book/10.1007/978-3-031-28238-6","Book"
"Proceedings of International Conference on Communication and Computational Technologies","Algorithms for Intelligent Systems","","","","10.1007/978-981-19-3951-8","Sandeep KumarSaroj HiranwalS. D. PurohitMukesh Prasad","2023","http://link.springer.com/book/10.1007/978-981-19-3951-8","Book"
"Advances in Intelligent Systems, Computer Science and Digital Economics IV","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-3-031-24475-9","Zhengbing HuYong WangMatthew He","2023","http://link.springer.com/book/10.1007/978-3-031-24475-9","Book"
"Human Interface and the Management of Information","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35132-7","Hirohiko MoriYumi Asahi","2023","http://link.springer.com/book/10.1007/978-3-031-35132-7","Book"
"Production Processes and Product Evolution in the Age of Disruption","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-031-34821-1","Francesco Gabriele GaliziaMarco Bortolini","2023","http://link.springer.com/book/10.1007/978-3-031-34821-1","Book"
"Advances in Empirical Economic Research","Springer Proceedings in Business and Economics","","","","10.1007/978-3-031-22749-3","Nicholas TsounisAspasia Vlachvei","2023","http://link.springer.com/book/10.1007/978-3-031-22749-3","Book"
"Proceedings of Fourth International Conference on Communication, Computing and Electronics Systems","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-19-7753-4","V. BindhuJoão Manuel R. S. TavaresChandrasekar Vuppalapati","2023","http://link.springer.com/book/10.1007/978-981-19-7753-4","Book"
"Quality of Information and Communications Technology","Communications in Computer and Information Science","","","","10.1007/978-3-031-43703-8","José Maria FernandesGuilherme H. TravassosValentina LenarduzziXiaozhou Li","2023","http://link.springer.com/book/10.1007/978-3-031-43703-8","Book"
"Innovation-Driven Business and Sustainability in the Tropics","","","","","10.1007/978-981-99-2909-2","Emiel L. EijdenbergMalobi MukherjeeJacob Wood","2023","http://link.springer.com/book/10.1007/978-981-99-2909-2","Book"
"HCI in Business, Government and Organizations","Lecture Notes in Computer Science","","","","10.1007/978-3-031-36049-7","Fiona NahKeng Siau","2023","http://link.springer.com/book/10.1007/978-3-031-36049-7","Book"
"Virtual, Augmented and Mixed Reality","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35634-6","Jessie Y. C. ChenGino Fragomeni","2023","http://link.springer.com/book/10.1007/978-3-031-35634-6","Book"
"Digital Transformation, Cyber Security and Resilience","Communications in Computer and Information Science","","","","10.1007/978-3-031-44440-1","Todor TagarevNikolai Stoianov","2024","http://link.springer.com/book/10.1007/978-3-031-44440-1","Book"
"Proceedings of the 23rd Pacific Basin Nuclear Conference, Volume 3","Springer Proceedings in Physics","","","","10.1007/978-981-19-8899-8","Chengmin Liu","2023","http://link.springer.com/book/10.1007/978-981-19-8899-8","Book"
"Advances in Information and Communication","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-28076-4","Kohei Arai","2023","http://link.springer.com/book/10.1007/978-3-031-28076-4","Book"
"Methodologies and Intelligent Systems for Technology Enhanced Learning, 13th International Conference","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-41226-4","Marcelo MilradNuno OteroMaría Cruz Sánchez‑GómezJuan José MenaDalila DurãesFilippo SciarroneClaudio Alvarez-GómezManuel RodriguesPierpaolo VittoriniRosella GennariTania Di MascioMarco TemperiniFernando De la Prieta","2023","http://link.springer.com/book/10.1007/978-3-031-41226-4","Book"
"Computational Science and Its Applications – ICCSA 2023 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-031-37123-3","Osvaldo GervasiBeniamino MurganteAna Maria A. C. RochaChiara GarauFrancesco ScorzaYeliz KaracaCarmelo M. Torre","2023","http://link.springer.com/book/10.1007/978-3-031-37123-3","Book"
"Proceedings of the Canadian Society of Civil Engineering Annual Conference 2021","Lecture Notes in Civil Engineering","","","","10.1007/978-981-19-1029-6","Scott WalbridgeMazdak Nik-BakhtKelvin Tsun Wai NgManas ShomeM. Shahria AlamAshraf el DamattyGordon Lovegrove","2023","http://link.springer.com/book/10.1007/978-981-19-1029-6","Book"
"Enterprise, Business-Process and Information Systems Modeling","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-34241-7","Han van der AaDominik BorkHenderik A. ProperRainer Schmidt","2023","http://link.springer.com/book/10.1007/978-3-031-34241-7","Book"
"Computational Science and Its Applications – ICCSA 2023 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-031-37105-9","Osvaldo GervasiBeniamino MurganteAna Maria A. C. RochaChiara GarauFrancesco ScorzaYeliz KaracaCarmelo M. Torre","2023","http://link.springer.com/book/10.1007/978-3-031-37105-9","Book"
"Computer Information Systems and Industrial Management","Lecture Notes in Computer Science","","","","10.1007/978-3-031-42823-4","Khalid SaeedJiří DvorskýNobuyuki NishiuchiMakoto Fukumoto","2023","http://link.springer.com/book/10.1007/978-3-031-42823-4","Book"
"Social Computing and Social Media","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35915-6","Adela ComanSimona Vasilache","2023","http://link.springer.com/book/10.1007/978-3-031-35915-6","Book"
"Intelligent Systems and Data Science","Communications in Computer and Information Science","","","","10.1007/978-981-99-7649-2","Nguyen Thai-NgheThanh-Nghi DoPeter Haddawy","2024","http://link.springer.com/book/10.1007/978-981-99-7649-2","Book"
"Application of Big Data, Blockchain, and Internet of Things for Education Informatization","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-031-23944-1","Mian Ahmad JanFazlullah Khan","2023","http://link.springer.com/book/10.1007/978-3-031-23944-1","Book"
"Digital Sovereignty in Cyber Security: New Challenges in Future Vision","Communications in Computer and Information Science","","","","10.1007/978-3-031-36096-1","Antonio SkarmetaDaniele CanaveseAntonio LioySara Matheu","2023","http://link.springer.com/book/10.1007/978-3-031-36096-1","Book"
"Computer Science and Education in Computer Science","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-031-44668-9","Tanya ZlatevaGeorgi Tuparov","2023","http://link.springer.com/book/10.1007/978-3-031-44668-9","Book"
"Human-Computer Interaction – INTERACT 2023","Lecture Notes in Computer Science","","","","10.1007/978-3-031-42283-6","José Abdelnour NoceraMarta Kristín LárusdóttirHelen PetrieAntonio PiccinnoMarco Winckler","2023","http://link.springer.com/book/10.1007/978-3-031-42283-6","Book"
"Universal Access in Human-Computer Interaction","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35897-5","Margherita AntonaConstantine Stephanidis","2023","http://link.springer.com/book/10.1007/978-3-031-35897-5","Book"
"South African Institute of Computer Scientists and Information Technologists","Communications in Computer and Information Science","","","","10.1007/978-3-031-39652-6","Aurona GerberMarijke Coetzee","2023","http://link.springer.com/book/10.1007/978-3-031-39652-6","Book"
"Digital Human Modeling and Applications in Health, Safety, Ergonomics and Risk Management","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35741-1","Vincent G. Duffy","2023","http://link.springer.com/book/10.1007/978-3-031-35741-1","Book"
"Digital Health Transformation, Smart Ageing, and Managing Disability","Lecture Notes in Computer Science","","","","10.1007/978-3-031-43950-6","Kim JongbaeMounir MokhtariHamdi AloulouBessam AbdulrazakLee Seungbok","2023","http://link.springer.com/book/10.1007/978-3-031-43950-6","Book"
"Computational Science and Its Applications – ICCSA 2023 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-031-37120-2","Osvaldo GervasiBeniamino MurganteAna Maria A. C. RochaChiara GarauFrancesco ScorzaYeliz KaracaCarmelo M. Torre","2023","http://link.springer.com/book/10.1007/978-3-031-37120-2","Book"
"Computational Science and Its Applications – ICCSA 2023 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-031-37129-5","Osvaldo GervasiBeniamino MurganteAna Maria A. C. RochaChiara GarauFrancesco ScorzaYeliz KaracaCarmelo M. Torre","2023","http://link.springer.com/book/10.1007/978-3-031-37129-5","Book"
"Advances in Quantitative Ethnography","Communications in Computer and Information Science","","","","10.1007/978-3-031-31726-2","Crina DamşaAmanda Barany","2023","http://link.springer.com/book/10.1007/978-3-031-31726-2","Book"
"Man-Machine-Environment System Engineering","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-99-4882-6","Shengzhao LongBalbir S. Dhillon","2023","http://link.springer.com/book/10.1007/978-981-99-4882-6","Book"
"12th International Conference on Structural Engineering and Construction Management","Lecture Notes in Civil Engineering","","","","10.1007/978-981-19-2886-4","Ranjith DissanayakePriyan MendisKolita WeerasekeraSudhira De SilvaShiromal FernandoChaminda Konthesingha","2023","http://link.springer.com/book/10.1007/978-981-19-2886-4","Book"
"6GN for Future Wireless Networks","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-031-36014-5","Ao LiYao ShiLiang Xi","2023","http://link.springer.com/book/10.1007/978-3-031-36014-5","Book"
"Agents and Multi-agent Systems: Technologies and Applications 2023","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-99-3068-5","Gordan JezicJ. Chen-BurgerM. KusekR. SperkaR. J. HowlettLakhmi C. Jain","2023","http://link.springer.com/book/10.1007/978-981-99-3068-5","Book"
"Proceedings of the 3rd International and Interdisciplinary Conference on Image and Imagination","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-25906-7","Daniele VillaFranca Zuccoli","2023","http://link.springer.com/book/10.1007/978-3-031-25906-7","Book"
"Computational Science and Its Applications – ICCSA 2023 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-031-37111-0","Osvaldo GervasiBeniamino MurganteAna Maria A. C. RochaChiara GarauFrancesco ScorzaYeliz KaracaCarmelo M. Torre","2023","http://link.springer.com/book/10.1007/978-3-031-37111-0","Book"
"New Perspectives in Software Engineering","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-20322-0","Jezreel MejiaMirna MuñozÁlvaro RochaVíctor Hernández-Nava","2023","http://link.springer.com/book/10.1007/978-3-031-20322-0","Book"
"Tenth International Conference on Applications and Techniques in Cyber Intelligence (ICATCI 2022)","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-3-031-28893-7","Jemal H. AbawajyZheng XuMohammed AtiquzzamanXiaolu Zhang","2023","http://link.springer.com/book/10.1007/978-3-031-28893-7","Book"
"Design, Learning, and Innovation","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-031-31392-9","Eva BrooksJeanette SjöbergAnders Kalsgaard MøllerEmma Edstrand","2023","http://link.springer.com/book/10.1007/978-3-031-31392-9","Book"
"Information Technology and Systems","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-33258-6","Álvaro RochaCarlos FerrásWaldo Ibarra","2023","http://link.springer.com/book/10.1007/978-3-031-33258-6","Book"
"Applied Informatics","Communications in Computer and Information Science","","","","10.1007/978-3-031-46813-1","Hector FlorezMarcelo Leon","2024","http://link.springer.com/book/10.1007/978-3-031-46813-1","Book"
"Sustainable Education and Development – Sustainable Industrialization and Innovation","","","","","10.1007/978-3-031-25998-2","Clinton AigbavboaJoseph N. MojekwuWellington Didibhuku ThwalaLawrence AteporEmmanuel AdinyiraGabriel NaniEmmanuel Bamfo-Agyei","2023","http://link.springer.com/book/10.1007/978-3-031-25998-2","Book"
"Towards a Sustainable Construction Industry: The Role of Innovation and Digitalisation","","","","","10.1007/978-3-031-22434-8","Clinton AigbavboaWellington ThwalaDouglas Aghimien","2023","http://link.springer.com/book/10.1007/978-3-031-22434-8","Book"
"Immersive Learning Research Network","Communications in Computer and Information Science","","","","10.1007/978-3-031-47328-9","Marie-Luce BourguetJule M. KrügerDaniela PedrosaAndreas DengelAnasol Peña-RiosJonathon Richter","2024","http://link.springer.com/book/10.1007/978-3-031-47328-9","Book"
"Proceedings of SECON'22","Lecture Notes in Civil Engineering","","","","10.1007/978-3-031-12011-4","Giuseppe Carlo MaranoA. V. RahulJiji AntonyG. Unni KarthaP. E. KavithaM. Preethi","2023","http://link.springer.com/book/10.1007/978-3-031-12011-4","Book"
"HCI in Games","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35979-8","Xiaowen Fang","2023","http://link.springer.com/book/10.1007/978-3-031-35979-8","Book"
"Proceedings of International Conference on Frontiers in Computing and Systems","Lecture Notes in Networks and Systems","","","","10.1007/978-981-99-2680-0","Ram SarkarSujata PalSubhadip BasuDariusz PlewczynskiDebotosh Bhattacharjee","2023","http://link.springer.com/book/10.1007/978-981-99-2680-0","Book"
"Algorithms and Architectures for Parallel Processing","Lecture Notes in Computer Science","","","","10.1007/978-3-031-22677-9","Weizhi MengRongxing LuGeyong MinJaideep Vaidya","2023","http://link.springer.com/book/10.1007/978-3-031-22677-9","Book"
"Resilient and Responsible Smart Cities","Advances in Science, Technology & Innovation","","","","10.1007/978-3-031-20182-0","Eduardo L. KrügerHirushie Pramuditha KarunathilakeTanweer Alam","2023","http://link.springer.com/book/10.1007/978-3-031-20182-0","Book"
"Design for Inclusivity","Sustainable Development Goals Series","","","","10.1007/978-3-031-36302-3","Magda MostafaRuth BaumeisterMette Ramsgaard ThomsenMartin Tamke","2023","http://link.springer.com/book/10.1007/978-3-031-36302-3","Book"
"Business Process Management Forum","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-41623-1","Chiara Di FrancescomarinoAndrea BurattinChristian JanieschShazia Sadiq","2023","http://link.springer.com/book/10.1007/978-3-031-41623-1","Book"
"Higher Education Learning Methodologies and Technologies Online","Communications in Computer and Information Science","","","","10.1007/978-3-031-29800-4","Giovanni FulantelliDaniel BurgosGabriella CasalinoMarta CimitileGiosuè Lo BoscoDavide Taibi","2023","http://link.springer.com/book/10.1007/978-3-031-29800-4","Book"
"Recent Advances in Materials and Manufacturing Technology","Lecture Notes in Mechanical Engineering","","","","10.1007/978-981-99-2921-4","Ramesh Kumar NayakMohan Kumar PradhanAnimesh MandalJ. Paulo Davim","2023","http://link.springer.com/book/10.1007/978-981-99-2921-4","Book"
"Smart, Sustainable Manufacturing in an Ever-Changing World","Lecture Notes in Production Engineering","","","","10.1007/978-3-031-15602-1","Konrad von LeipzigNatasha SacksMichelle Mc Clelland","2023","http://link.springer.com/book/10.1007/978-3-031-15602-1","Book"
"HCI in Business, Government and Organizations","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35969-9","Fiona NahKeng Siau","2023","http://link.springer.com/book/10.1007/978-3-031-35969-9","Book"
"Proceedings of the International Conference on Internet of Things, Communication and Intelligent Technology","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-99-0416-7","Jian DongLong Zhang","2023","http://link.springer.com/book/10.1007/978-981-99-0416-7","Book"
"Proceedings of the 2nd International Conference on Cognitive Based Information Processing and Applications (CIPA 2022)","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-981-19-9373-2","Bernard J. JansenQingyuan ZhouJun Ye","2023","http://link.springer.com/book/10.1007/978-981-19-9373-2","Book"
"Proceeding of 2022 International Conference on Wireless Communications, Networking and Applications (WCNA 2022)","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-99-3951-0","Zhihong QianM.A. JabbarSimon K. S. CheungXiaolong Li","2023","http://link.springer.com/book/10.1007/978-981-99-3951-0","Book"
"Application of Big Data, Blockchain, and Internet of Things for Education Informatization","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-031-23950-2","Mian Ahmad JanFazlullah Khan","2023","http://link.springer.com/book/10.1007/978-3-031-23950-2","Book"
"Innovative Computing Vol 2 - Emerging Topics in Future Internet","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-99-2287-1","Jason C. HungJia-Wei ChangYan Pei","2023","http://link.springer.com/book/10.1007/978-981-99-2287-1","Book"
"Sustainable Business Management and Digital Transformation: Challenges and Opportunities in the Post-COVID Era","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-18645-5","Marko MihićSandra JednakGordana Savić","2023","http://link.springer.com/book/10.1007/978-3-031-18645-5","Book"
"Creativity in Intelligent Technologies and Data Science","Communications in Computer and Information Science","","","","10.1007/978-3-031-44615-3","Alla G. KravetsMaxim V. ShcherbakovPeter P. Groumpos","2023","http://link.springer.com/book/10.1007/978-3-031-44615-3","Book"
"Advances in Integrated Design and Production II","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-031-23615-0","Lahcen AzrarAbdelilah JalidSamir LamouriAli SiadatMourad Taha JananFakher ChaariMohamed Haddar","2023","http://link.springer.com/book/10.1007/978-3-031-23615-0","Book"
"HCI International 2023 Posters","Communications in Computer and Information Science","","","","10.1007/978-3-031-35998-9","Constantine StephanidisMargherita AntonaStavroula NtoaGavriel Salvendy","2023","http://link.springer.com/book/10.1007/978-3-031-35998-9","Book"
"Advances in Production","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-45021-1","Anna BurdukAndre BatakoJosé MachadoRyszard WyczółkowskiKatarzyna AntoszArkadiusz Gola","2023","http://link.springer.com/book/10.1007/978-3-031-45021-1","Book"
"Methods and Applications for Modeling and Simulation of Complex Systems","Communications in Computer and Information Science","","","","10.1007/978-981-99-7243-2","Fazilah HassanNoorhazirah SunarMohd Ariffanan Mohd BasriMohd Saiful Azimi MahmudMohamad Hafis Izran IshakMohamed Sultan Mohamed Ali","2024","http://link.springer.com/book/10.1007/978-981-99-7243-2","Book"
"Proceedings TEEM 2022: Tenth International Conference on Technological Ecosystems for Enhancing Multiculturality","Lecture Notes in Educational Technology","","","","10.1007/978-981-99-0942-1","Francisco José García-PeñalvoAlicia García-Holgado","2023","http://link.springer.com/book/10.1007/978-981-99-0942-1","Book"
"Advances in Service and Industrial Robotics","Mechanisms and Machine Science","","","","10.1007/978-3-031-32606-6","Tadej PetričAleš UdeLeon Žlajpah","2023","http://link.springer.com/book/10.1007/978-3-031-32606-6","Book"
"Manufacturing Driving Circular Economy","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-031-28839-5","Holger KohlGünther SeligerFranz Dietrich","2023","http://link.springer.com/book/10.1007/978-3-031-28839-5","Book"
"Proceedings of the 4th International Conference on Big Data Analytics for Cyber-Physical System in Smart City - Volume 2","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-981-99-1157-8","Mohammed AtiquzzamanNeil Yuwen YenZheng Xu","2023","http://link.springer.com/book/10.1007/978-981-99-1157-8","Book"
"Proceedings of The 17th East Asian-Pacific Conference on Structural Engineering and Construction, 2022","Lecture Notes in Civil Engineering","","","","10.1007/978-981-19-7331-4","Guoqing GengXudong QianLeong Hien PohSze Dai Pang","2023","http://link.springer.com/book/10.1007/978-981-19-7331-4","Book"
