Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Assessing and building municipal open data capability","Information Systems and e-Business Management","","20","1","10.1007/s10257-021-00539-y","Abdulrahman HabibVictor R. PrybutokDenise Philpot","2022","http://link.springer.com/article/10.1007/s10257-021-00539-y","Article"
"What is Policy Analytics? An Exploration of 5 Years of Environmental Management Applications","Environmental Management","","67","5","10.1007/s00267-020-01408-z","Yves MeinardOlivier BarreteauChristophe BoschetKatherine A. DaniellNils FerrandSabine GirardJoseph H. A. GuillaumeEmeline HassenforderMatthew LordMyriam MeradEhsan NabaviClaire PetitjeanIrene PluchinottaJuliette RouchierAlexis TsoukiasPascale Zarate","2021","http://link.springer.com/article/10.1007/s00267-020-01408-z","Article"
"Augmented reality assisted facility layout digitization and planning","Journal of Mechanical Science and Technology","","35","9","10.1007/s12206-021-0823-6","Chee Hau TanHwa Jen YapSiti Nurmaya MusaSiow Wee ChangChandra Sekaran SivadasAhmad Syazwan HisaburiKan Ern LiewAhmad Humaizi IsmailLuqman Hakim Baharudin","2021","http://link.springer.com/article/10.1007/s12206-021-0823-6","Article"
"On-farm experimentation practices and associated farmer-researcher relationships: a systematic literature review","Agronomy for Sustainable Development","","42","6","10.1007/s13593-022-00845-w","Quentin ToffoliniMarie-Hélène Jeuffroy","2022","http://link.springer.com/article/10.1007/s13593-022-00845-w","Article"
"Semantics for linking data from 4D BIM to digital collaborative support","Frontiers of Engineering Management","","9","1","10.1007/s42524-020-0111-7","Calin BojeVeronika BolshakovaAnnie GuerrieroSylvain KubickiGilles Halin","2022","http://link.springer.com/article/10.1007/s42524-020-0111-7","Article"
"A performance-based tabular approach for joint systematic improvement of risk control and resilience applied to telecommunication grid, gas network, and ultrasound localization system","Environment Systems and Decisions","","41","2","10.1007/s10669-021-09811-5","Ivo HäringMirjam Fehling-KaschekNatalie MillerKatja FaistSebastian GanterKushal SrivastavaAishvarya Kumar JainGeorg FischerKai FischerJörg FingerAlexander StolzTobias LeismannStefan HiermaierMarco CarliFederica BattistiRodoula Makri","2021","http://link.springer.com/article/10.1007/s10669-021-09811-5","Article"
"How to foster pre-service teachers’ STEM learning design expertise through virtual internship: a design-based research","Educational Technology Research and Development","","69","6","10.1007/s11423-021-10063-y","Bian WuXiaoling PengYiling Hu","2021","http://link.springer.com/article/10.1007/s11423-021-10063-y","Article"
"Drivers of sustainability practices and contributions to sustainable development evident in sustainability reports of European mining companies","Discover Sustainability","","2","1","10.1007/s43621-021-00025-y","Anđela IvicNína María SaviolidisLara Johannsdottir","2021","http://link.springer.com/article/10.1007/s43621-021-00025-y","Article"
"Academic use of social networking sites in learners’ engagement in underdeveloped countries’ schools","Education and Information Technologies","","26","5","10.1007/s10639-021-10619-8","Afzal BadshahAteeqa JalalGhani Ur RehmanMuhammad ZubairMuhammad Muneer Umar","2021","http://link.springer.com/article/10.1007/s10639-021-10619-8","Article"
"Understanding Technology, Changing the World","NanoEthics","","15","3","10.1007/s11569-021-00410-x","Christopher Coenen","2021","http://link.springer.com/article/10.1007/s11569-021-00410-x","Article"
"Clinician Use of HIV-Related Infographics During Clinic Visits in the Dominican Republic is Associated with Lower Viral Load and Other Improvements in Health Outcomes","AIDS and Behavior","","25","12","10.1007/s10461-021-03331-8","Samantha StonbrakerJianfang LiuGabriella SanabriaMaureen GeorgeSilvia Cunto-AmestyCarmela AlcántaraAna F. Abraído-LanzaMina HalpernTawandra Rowell-CunsoloSuzanne BakkenRebecca Schnall","2021","http://link.springer.com/article/10.1007/s10461-021-03331-8","Article"
"Nutzer, Sammler, Entscheidungsträger? Arten der Bürgerbeteiligung in Smart Cities","HMD Praxis der Wirtschaftsinformatik","","58","5","10.1365/s40702-021-00770-8","Jasmin HaunschildKilian DemuthHenri-Jacques GeißChristian RichterChristian Reuter","2021","http://link.springer.com/article/10.1365/s40702-021-00770-8","Article"
"A Historical View of Studies of Women’s Work","Computer Supported Cooperative Work (CSCW)","","30","2","10.1007/s10606-020-09387-9","Ellen BalkaIna Wagner","2021","http://link.springer.com/article/10.1007/s10606-020-09387-9","Article"
"Intelligent Assistants","Business & Information Systems Engineering","","64","5","10.1007/s12599-022-00743-1","Hitesh DhimanChristoph WächterMichael FellmannCarsten Röcker","2022","http://link.springer.com/article/10.1007/s12599-022-00743-1","Article"
"A framework and immersive serious game for mild cognitive impairment","Multimedia Tools and Applications","","80","20","10.1007/s11042-021-11042-4","Sum-Yuet Joyce LauHarry Agius","2021","http://link.springer.com/article/10.1007/s11042-021-11042-4","Article"
"Integrated watershed modeling using interval valued fuzzy computations to enhance watershed restoration and protection at field-scale","Stochastic Environmental Research and Risk Assessment","","36","5","10.1007/s00477-021-02151-5","Rallapalli SrinivasBrajeswar DasAnupam Singhal","2022","http://link.springer.com/article/10.1007/s00477-021-02151-5","Article"
"Marketing experience of CEOs and corporate social performance","Journal of the Academy of Marketing Science","","50","3","10.1007/s11747-021-00824-9","Saeed JananiRanjit M. ChristopherAtanas Nik NikolovMichael A. Wiles","2022","http://link.springer.com/article/10.1007/s11747-021-00824-9","Article"
"Integrating agent-based modeling, serious gaming, and co-design for planning transport infrastructure and public spaces","URBAN DESIGN International","","26","1","10.1057/s41289-020-00117-7","Liu YangLufeng ZhangAndreas Philippopoulos-MihalopoulosEmile J. L. ChappinKoen H. van Dam","2021","http://link.springer.com/article/10.1057/s41289-020-00117-7","Article"
"Modeling on comparison of ecosystem services concepts, tools, methods and their ecological-economic implications: a review","Modeling Earth Systems and Environment","","8","1","10.1007/s40808-021-01131-6","Gowhar MerajSuraj Kumar SinghShruti KangaMd. Nazrul Islam","2022","http://link.springer.com/article/10.1007/s40808-021-01131-6","Article"
"The intellectual structure of organizational legitimacy research: a co-citation analysis in business journals","Review of Managerial Science","","15","4","10.1007/s11846-020-00380-6","Francisco Díez-MartínAlicia Blanco-GonzálezCamilo Prado-Román","2021","http://link.springer.com/article/10.1007/s11846-020-00380-6","Article"
"Design Theory and Method of Complex Products: A Review","Chinese Journal of Mechanical Engineering","","35","1","10.1186/s10033-022-00779-0","Chan QiuJianrong TanZhenyu LiuHaoyang MaoWeifei Hu","2022","http://link.springer.com/article/10.1186/s10033-022-00779-0","Article"
"Woke Science and the 4th Industrial Revolution: Inside the Making of UNFSS Knowledge","Development","","64","3 - 4","10.1057/s41301-021-00314-z","Maywa Montenegro de WitAlastair Iles","2021","http://link.springer.com/article/10.1057/s41301-021-00314-z","Article"
"Open data products-A framework for creating valuable analysis ready data","Journal of Geographical Systems","","23","4","10.1007/s10109-021-00363-5","Dani Arribas-BelMark GreenFrancisco RoweAlex Singleton","2021","http://link.springer.com/article/10.1007/s10109-021-00363-5","Article"
"Exploring the experiences of mental health professionals engaged in the adoption of mobile health technology in Irish mental health services","BMC Psychiatry","","21","1","10.1186/s12888-021-03426-5","Ruth MeliaLuke MonahanJim DugganJohn BogueMary O’SullivanKaren YoungDerek ChambersShane McInerney","2021","http://link.springer.com/article/10.1186/s12888-021-03426-5","Article"
"A multi-step approach to developing a health system evaluation framework for community-based health care","BMC Health Services Research","","22","1","10.1186/s12913-022-08241-6","Natalie C. LudlowJill de GroodConnie YangSydney MurphyShannon BergRick LeischnerKerry A. McBrienMaria J. SantanaMyles LeslieFiona ClementMonica Cepoiu-MartinWilliam A. GhaliDeirdre McCaughey","2022","http://link.springer.com/article/10.1186/s12913-022-08241-6","Article"
"An ontological metamodel for cyber-physical system safety, security, and resilience coengineering","Software and Systems Modeling","","21","1","10.1007/s10270-021-00892-z","Georgios BakirtzisTim SherburneStephen AdamsBarry M. HorowitzPeter A. BelingCody H. Fleming","2022","http://link.springer.com/article/10.1007/s10270-021-00892-z","Article"
"Energy Poverty and Low Carbon Just Energy Transition: Comparative Study in Lithuania and Greece","Social Indicators Research","","158","1","10.1007/s11205-021-02685-9","Dalia StreimikieneGrigorios L. KyriakopoulosVidas LekaviciusIndre Siksnelyte-Butkiene","2021","http://link.springer.com/article/10.1007/s11205-021-02685-9","Article"
"Integrated seawater intrusion and groundwater quality assessment of a coastal aquifer: GALDIT, geospatial and analytical approaches","Environmental Science and Pollution Research","","29","24","10.1007/s11356-021-18084-z","Temitope Ezekiel IdowuCharlynne JepkosgeiMaurice NyadawaMaurice O. KoroweRose M. WaswaKayode H. LasisiNelly KiplangatJane MunyiFidelis O. Ajibade","2022","http://link.springer.com/article/10.1007/s11356-021-18084-z","Article"
"Development and evaluation of a remote training strategy for the implementation of mental health evidence-based practices in rural schools: pilot study protocol","Pilot and Feasibility Studies","","8","1","10.1186/s40814-022-01082-4","Ricardo EiraldiBarry L. McCurdyMuniya S. KhannaJessica GoldsteinRachel ComlyJennifer FranciscoLaura E. RutherfordTara WilsonKathryn HensonThomas FarmerAbbas F. Jawad","2022","http://link.springer.com/article/10.1186/s40814-022-01082-4","Article"
"Role of project management on Sustainable Supply Chain development through Industry 4.0 technologies and Circular Economy during the COVID-19 pandemic: A multiple case study of Thai metals industry","Operations Management Research","","","","10.1007/s12063-022-00283-7","Vichathorn PiyathanavongVan-Nam HuynhJessada KarnjanaSun Olapiriyakul","2022","http://link.springer.com/article/10.1007/s12063-022-00283-7","Article"
"Proceedings from the 13th Annual Conference on the Science of Dissemination and Implementation","Implementation Science","","16","1","10.1186/s13012-021-01110-6","","2021","http://link.springer.com/article/10.1186/s13012-021-01110-6","Article"
"The long-term energy transition: Drivers, outcomes, and the role of the multinational enterprise","Journal of International Business Studies","","52","5","10.1057/s41267-021-00432-3","A. Erin BassBirgitte Grøgaard","2021","http://link.springer.com/article/10.1057/s41267-021-00432-3","Article"
"An Architecture Framework Approach for Complex Transport Projects","Information Systems Frontiers","","23","3","10.1007/s10796-019-09978-y","Farid ShirvaniGhassan BeydounPascal PerezWilliam ScottPeter Campbell","2021","http://link.springer.com/article/10.1007/s10796-019-09978-y","Article"
"Thematic exploration of sectoral and cross-cutting challenges to circular economy implementation","Clean Technologies and Environmental Policy","","23","3","10.1007/s10098-020-02016-5","Shweta SinghCallie BabbittGabrielle GaustadMatthew J. EckelmanJeremy GregoryErinn RyenNehika MathurMiriam C. StevensAbhijeet ParvatkerRaj BuchAlicia MarseilleThomas Seager","2021","http://link.springer.com/article/10.1007/s10098-020-02016-5","Article"
"Guiding restoration of riparian ecosystems degraded by plant invasions: Insights from a complex social-ecological system in the Global South","Ambio","","51","6","10.1007/s13280-021-01691-y","Nicola S. du PlessisAlanna J. RebeloDavid M. RichardsonKaren J. Esler","2022","http://link.springer.com/article/10.1007/s13280-021-01691-y","Article"
"European clinical practice guidelines on the use of chemotherapy for advanced oesophageal and gastric cancers: a critical review using the AGREE II and the AGREE-REX instruments","Clinical and Translational Oncology","","24","8","10.1007/s12094-022-02807-w","Marilina SanteroAdriana Gabriela MeadeRoberto Acosta-DigheroLucas GonzálezSantiago MelendiIvan SolàGerard UrrútiaMaria Jesús QuintanaXavier Bonfill Cosp","2022","http://link.springer.com/article/10.1007/s12094-022-02807-w","Article"
"AGREEing on clinical practice guidelines for idiopathic steroid-sensitive nephrotic syndrome in children","Systematic Reviews","","10","1","10.1186/s13643-021-01666-w","Khalid Abdulaziz AlhasanReem Al KhalifahMajed AloufiWeiam AlmaimanMuddathir HamadNaif AbdulmajeedAbdullah Al SalloumJameela A. KariMuneera AlJelaifyRolan K. BassrawiTurki Al HussainAdi AlherbishAbdulhadi Al TalhiMohamad-Hani TemsahSidharth Kumar SethiRupesh Raina","2021","http://link.springer.com/article/10.1186/s13643-021-01666-w","Article"
"A stakeholder-based view of the evolution of intellectual property institutions","Journal of International Business Studies","","52","4","10.1057/s41267-021-00412-7","Dan Prud’hommeTony W. TongNianchen Han","2021","http://link.springer.com/article/10.1057/s41267-021-00412-7","Article"
"Differences in access to virtual and in-person primary care by race/ethnicity and community social vulnerability among adults diagnosed with COVID-19 in a large, multi-state health system","BMC Health Services Research","","22","1","10.1186/s12913-022-07858-x","Diana J. GovierHannah Cohen-ClineKatherine MarsiSarah E. Roth","2022","http://link.springer.com/article/10.1186/s12913-022-07858-x","Article"
"The instantaneous commitment effect: developing stakeholder orientation among managers","AMS Review","","11","1 - 2","10.1007/s13162-020-00166-9","Shashank VaidMichael Ahearne","2021","http://link.springer.com/article/10.1007/s13162-020-00166-9","Article"
"Circus in Motion: a multimodal exergame supporting vestibular therapy for children with autism","Journal on Multimodal User Interfaces","","15","3","10.1007/s12193-020-00345-9","Oscar PeñaFranceli L. CibrianMonica Tentori","2021","http://link.springer.com/article/10.1007/s12193-020-00345-9","Article"
"Requirements document relations","Software and Systems Modeling","","21","6","10.1007/s10270-021-00958-y","Katharina GroßerVolker RiedigerJan Jürjens","2022","http://link.springer.com/article/10.1007/s10270-021-00958-y","Article"
"Competencies for Managing Activities in Agile Projects","Global Journal of Flexible Systems Management","","23","4","10.1007/s40171-022-00311-2","José Romualdo da Costa FilhoRenato PenhaLuciano Ferreira da SilvaFlavio Santino Bizarrias","2022","http://link.springer.com/article/10.1007/s40171-022-00311-2","Article"
"Corporate Social Responsibility Activities Through Twitter: From Topic Model Analysis to Indexes Measuring Communication Characteristics","Social Indicators Research","","164","3","10.1007/s11205-022-02993-8","Camilla SalvatoreSilvia BiffignandiAnnamaria Bianchi","2022","http://link.springer.com/article/10.1007/s11205-022-02993-8","Article"
"Insecticide-treated eave ribbons for malaria vector control in low-income communities","Malaria Journal","","20","1","10.1186/s12936-021-03945-2","Emmanuel W. KaindoaArnold S. MmbandoRuth ShirimaEmmanuel E. HapeFredros O. Okumu","2021","http://link.springer.com/article/10.1186/s12936-021-03945-2","Article"
"Blessing Robot BlessU2: A Discursive Design Study to Understand the Implications of Social Robots in Religious Contexts","International Journal of Social Robotics","","13","4","10.1007/s12369-019-00558-3","Diana LöfflerJörn HurtienneIlona Nord","2021","http://link.springer.com/article/10.1007/s12369-019-00558-3","Article"
"Towards High Impact Smart Cities: a Universal Architecture Based on Connected Intelligence Spaces","Journal of the Knowledge Economy","","13","2","10.1007/s13132-021-00767-0","Nicos KomninosChristina KakderiLuca MoraAnastasia PanoriElena Sefertzi","2022","http://link.springer.com/article/10.1007/s13132-021-00767-0","Article"
"No Algorithmization Without Representation: Pilot Study on Regulatory Experiments in an Exploratory Sandbox","Digital Society","","1","2","10.1007/s44206-022-00002-6","Denisa Reshef KeraFrantišek Kalvas","2022","http://link.springer.com/article/10.1007/s44206-022-00002-6","Article"
"Who Is a Good Data Scientist? A Reply to Curzer and Epstein","Philosophy & Technology","","35","2","10.1007/s13347-022-00549-9","Mark GravesEmanuele Ratti","2022","http://link.springer.com/article/10.1007/s13347-022-00549-9","Article"
"Retrospect and prospect: the research landscape of archival studies","Archival Science","","21","4","10.1007/s10502-021-09364-1","Huiling FengZhiying LianWeimei PanChunmei QuWenhong ZhouNing WangMengqiu Li","2021","http://link.springer.com/article/10.1007/s10502-021-09364-1","Article"
"Educating the Global Maritime Professional—a case of collaborative e-learning","WMU Journal of Maritime Affairs","","20","3","10.1007/s13437-020-00224-w","Johan BolmstenMichael Ekow ManuelAdam KaizerKadi KasepõldDaniel SköldMonika Ziemska","2021","http://link.springer.com/article/10.1007/s13437-020-00224-w","Article"
"Making design decisions under uncertainties: probabilistic reasoning and robust product design","Journal of Intelligent Information Systems","","57","3","10.1007/s10844-021-00665-6","Paul Christoph GembarskiStefan PlappertRoland Lachmayer","2021","http://link.springer.com/article/10.1007/s10844-021-00665-6","Article"
"Digital governance: government strategies that impact public services","Global Public Policy and Governance","","2","4","10.1007/s43508-022-00055-w","Francis M. IdziRicardo Corrêa Gomes","2022","http://link.springer.com/article/10.1007/s43508-022-00055-w","Article"
"Advancing sustainable development goals through immunization: a literature review","Globalization and Health","","17","1","10.1186/s12992-021-00745-w","Catherine DecouttereKim De BoeckNico Vandaele","2021","http://link.springer.com/article/10.1186/s12992-021-00745-w","Article"
"From biobank and data silos into a data commons: convergence to support translational medicine","Journal of Translational Medicine","","19","1","10.1186/s12967-021-03147-z","Rebecca AsiimweStephanie LamSamuel LeungShanzhao WangRachel WanAnna TinkerJessica N. McAlpineMichelle M. M. WooDavid G. HuntsmanAline Talhouk","2021","http://link.springer.com/article/10.1186/s12967-021-03147-z","Article"
"An Interactive Evolutionary Design Method for Mobile Product Customization and Validation of Its Application","International Journal of Computational Intelligence Systems","","15","1","10.1007/s44196-022-00075-8","Dong ZengMing GuanMaoen HeZiyu Tian","2022","http://link.springer.com/article/10.1007/s44196-022-00075-8","Article"
"50th ESCP Symposium on Clinical Pharmacy, Polypharmacy and ageing - highly individualized, interprofessional, person-centered care","International Journal of Clinical Pharmacy","","44","6","10.1007/s11096-022-01521-5","","2022","http://link.springer.com/article/10.1007/s11096-022-01521-5","Article"
"The Ubuntu Robot: Towards a Relational Conceptual Framework for Intercultural Robotics","Science and Engineering Ethics","","28","2","10.1007/s11948-022-00370-9","Mark Coeckelbergh","2022","http://link.springer.com/article/10.1007/s11948-022-00370-9","Article"
"Mid-air gestures for in-vehicle media player: elicitation, segmentation, recognition, and eye-tracking testing","SN Applied Sciences","","4","4","10.1007/s42452-022-04992-3","Ning ZhangWei-Xing WangSi-Yuan HuangRui-Ming Luo","2022","http://link.springer.com/article/10.1007/s42452-022-04992-3","Article"
"Remote collaboration in maintenance contexts using augmented reality: insights from a participatory process","International Journal on Interactive Design and Manufacturing (IJIDeM)","","16","1","10.1007/s12008-021-00798-6","Bernardo MarquesSamuel SilvaJoão AlvesAntónio RochaPaulo DiasBeatriz Sousa Santos","2022","http://link.springer.com/article/10.1007/s12008-021-00798-6","Article"
"Embracing integrated watershed revitalization in Suzhou, China: learning from global case studies","Asia-Pacific Journal of Regional Science","","5","2","10.1007/s41685-021-00203-w","Joon Sik KimPeter W. J. BateyYanting FanSheng Zhong","2021","http://link.springer.com/article/10.1007/s41685-021-00203-w","Article"
"Cloud-based design system for customized electrical enclosures","The International Journal of Advanced Manufacturing Technology","","121","1 - 2","10.1007/s00170-022-09306-w","Chun-Chih KuoChia-Hung Chang","2022","http://link.springer.com/article/10.1007/s00170-022-09306-w","Article"
"Co-design of a TV-based home support for early stage of dementia","Journal of Ambient Intelligence and Humanized Computing","","12","4","10.1007/s12652-020-01823-4","Gabriella CortellessaFrancesca FracassoAlessandro UmbricoAmedeo CestaPietro DionisioLorenzo CiucciFabrizio Di GuardoElena TamburiniMiguel Ángel PérezJavier HerreroValentina TriantafyllidouRodolphe DewarratFlavia BoghiuPilar Barnestein-FonsecaJessica Marian Goodman-CasanovaFermin Mayoral","2021","http://link.springer.com/article/10.1007/s12652-020-01823-4","Article"
"Open source tools for geographic analysis in transport planning","Journal of Geographical Systems","","23","4","10.1007/s10109-020-00342-2","Robin Lovelace","2021","http://link.springer.com/article/10.1007/s10109-020-00342-2","Article"
"Bringing two worlds closer together: a critical analysis of an integrated approach to guideline development and quality assurance schemes","BMC Health Services Research","","21","1","10.1186/s12913-020-05819-w","Thomas PiggottMiranda LangendamElena ParmelliJan AdolfssonElie A. AklDavid ArmstrongJeffrey BraithwaiteRomina Brignardello-PetersenJan BrozekJolanta Gore-BoothMarkus FollmannZbigniew LeśJoerg J MeerpohlLuciana NeamţiuMonika NothackerAmir Qaseem","2021","http://link.springer.com/article/10.1186/s12913-020-05819-w","Article"
"A critique of robotics in health care","AI & SOCIETY","","37","2","10.1007/s00146-021-01206-z","Arne MaibaumAndreas BischofJannis HergesellBenjamin Lipp","2022","http://link.springer.com/article/10.1007/s00146-021-01206-z","Article"
"Vi/vi/sec/tion of industrial design. Gui Bonsiepe and the formulation of the interface concept. Intec Chile 1972. Document of the beginning of a paradigm shift in the interaction design disciplines","AI & SOCIETY","","37","3","10.1007/s00146-021-01345-3","David Maulén de los Reyes","2022","http://link.springer.com/article/10.1007/s00146-021-01345-3","Article"
"Context, design and conveyance of information: ICT-enabled agricultural information services for rural women in Bangladesh","AI & SOCIETY","","36","1","10.1007/s00146-020-01016-9","Tahmina Khan TithiTapas Ranjan ChakrabortyPinash AkterHumayra IslamAmina Khan Sabah","2021","http://link.springer.com/article/10.1007/s00146-020-01016-9","Article"
"Understanding the needs of people aging with type 1 diabetes: a user-focused research study with prototype diabetes advance directive and setting the stage for future research","Journal of Diabetes & Metabolic Disorders","","21","1","10.1007/s40200-022-01056-6","Dana M. LewisJoanne MiloJhea EsparesJessie LinJodie LiDenise TangHeidi RatajEliah Aronoff-Spencer","2022","http://link.springer.com/article/10.1007/s40200-022-01056-6","Article"
"Responsible innovation and ethical corporate behavior in the Asian fashion industry: A systematic literature review and avenues ahead","Asia Pacific Journal of Management","","","","10.1007/s10490-022-09844-7","Assunta Di VaioRohail HassanGabriella D’AmoreRiccardo Tiscini","2022","http://link.springer.com/article/10.1007/s10490-022-09844-7","Article"
"A comparison of smart city research and practice in Sweden and Japan: trends and opportunities identified from a literature review and co-occurrence network analysis","Sustainability Science","","16","6","10.1007/s11625-021-01005-x","Natsumi SakumaGregory TrencherMasaru YarimeMotoharu Onuki","2021","http://link.springer.com/article/10.1007/s11625-021-01005-x","Article"
"2022 International Cancer Education Conference Late-Breaking Abstracts","Journal of Cancer Education","","37","2","10.1007/s13187-023-02286-9","","2022","http://link.springer.com/article/10.1007/s13187-023-02286-9","Article"
"Study protocol: behaviour change intervention to promote healthy diet and physical activity in overweight/obese adults with diabetes attending health care facilities in Muscat: a cluster rendomised control trial","BMC Public Health","","21","1","10.1186/s12889-021-11549-3","Thamra Al GhafriHuda AnwarEiman Al HinaiThuraya Al HarthiFathiya Al JufailiReyadh Al SiyabiShamsa Al HarthiSaid Al HasaniMohammed Al HarthiSaud Al Harthi","2021","http://link.springer.com/article/10.1186/s12889-021-11549-3","Article"
"Quantified factory worker: field study of a web application supporting work well-being and productivity","Cognition, Technology & Work","","23","4","10.1007/s10111-021-00671-2","Päivi HeikkiläAnita HonkaEija KaasinenKaisa Väänänen","2021","http://link.springer.com/article/10.1007/s10111-021-00671-2","Article"
"Examining collaborative buyer–supplier relationships and social sustainability in the “new normal” era: the moderating effects of justice and big data analytical intelligence","Annals of Operations Research","","","","10.1007/s10479-022-04875-1","Surajit BagTsan-Ming ChoiMuhammad Sabbir RahmanGautam SrivastavaRajesh Kumar Singh","2022","http://link.springer.com/article/10.1007/s10479-022-04875-1","Article"
"Worker Well-Being: What it Is, and how it Should Be Measured","Applied Research in Quality of Life","","17","2","10.1007/s11482-021-09930-w","Indy WijngaardsOwen C. KingMartijn J. BurgerJob van Exel","2022","http://link.springer.com/article/10.1007/s11482-021-09930-w","Article"
"Do Corporate Social Responsibility Reports Convey Value Relevant Information? Evidence from Report Readability and Tone","Journal of Business Ethics","","172","2","10.1007/s10551-020-04496-3","Shuili DuKun Yu","2021","http://link.springer.com/article/10.1007/s10551-020-04496-3","Article"
"Since Albert and Whetten: the dissemination of Albert and Whetten’s conceptualization of organizational identity","Management Review Quarterly","","","","10.1007/s11301-022-00311-7","Karin KnorrFranziska Hein-Pensel","2022","http://link.springer.com/article/10.1007/s11301-022-00311-7","Article"
"An Impact Assessment of Beach Wrack and Litter on Beach Ecosystem Services to Support Coastal Management at the Baltic Sea","Environmental Management","","68","6","10.1007/s00267-021-01533-3","Esther RobbeJana WoelfelArūnas BalčiūnasGerald Schernewski","2021","http://link.springer.com/article/10.1007/s00267-021-01533-3","Article"
"Introduction to ‘structures & architecture: joining forces’","Architecture, Structures and Construction","","2","1","10.1007/s44150-022-00043-y","Marie Frier Hvejsel","2022","http://link.springer.com/article/10.1007/s44150-022-00043-y","Article"
"Design Thinking: from Bibliometric Analysis to Content Analysis, Current Research Trends, and Future Research Directions","Journal of the Knowledge Economy","","","","10.1007/s13132-022-00920-3","Arabinda Bhandari","2022","http://link.springer.com/article/10.1007/s13132-022-00920-3","Article"
"Bridge over troubled water: managing compatibility and conflict among thought collectives in sustainability science","Sustainability Science","","17","1","10.1007/s11625-021-01068-w","Niko SoininenChristopher M. RaymondHanna TuomistoLaura RuotsalainenHenrik ThorénAndra-Ioana Horcea-MilcuMilutin StojanovicSanna LehtinenRachel MazacCarlos LamuelaNoora KorpelainenAnnukka VainioReetta ToivanenTimon McPhearsonMichiru Nagatsu","2022","http://link.springer.com/article/10.1007/s11625-021-01068-w","Article"
"Novel Lightweight and Protective Battery System Based on Mechanical Metamaterials","Acta Mechanica Solida Sinica","","34","6","10.1007/s10338-021-00249-5","Yao HuangWeihua GuoJiao JiaLubing WangSha Yin","2021","http://link.springer.com/article/10.1007/s10338-021-00249-5","Article"
"Agent-based modeling for migration and modern slavery research: a systematic review","Journal of Computational Social Science","","4","1","10.1007/s42001-020-00076-7","Alys McAlpineLigia KissCathy ZimmermanZaid Chalabi","2021","http://link.springer.com/article/10.1007/s42001-020-00076-7","Article"
"Modelling LSUTE: PKE Schemes for Safeguarding Electronic Healthcare Records Over Cloud Communication Environment","Wireless Personal Communications","","117","4","10.1007/s11277-019-06932-8","P. PreethiR. Asokan","2021","http://link.springer.com/article/10.1007/s11277-019-06932-8","Article"
"Assessment of solar radiation resource from the NASA-POWER reanalysis products for tropical climates in Ghana towards clean energy application","Scientific Reports","","12","1","10.1038/s41598-022-14126-9","Alfred Dawson QuansahFelicia DogbeyPrince Junior AsileviPatrick BoakyeLawrence DarkwahSampson Oduro-KwartengYen Adams Sokama-NeuyamPatrick Mensah","2022","http://link.springer.com/article/10.1038/s41598-022-14126-9","Article"
"Revisiting traffic forecasting by port authorities in the context of port planning and development","Maritime Economics & Logistics","","23","3","10.1057/s41278-020-00170-7","Francesco ParolaGiovanni SattaTheo NotteboomLuca Persico","2021","http://link.springer.com/article/10.1057/s41278-020-00170-7","Article"
"Knowledge generation via social-knowledge network co-evolution: 30 years (1990–2019) of adaptation, mitigation and transformation related to climate change","Climatic Change","","167","1 - 2","10.1007/s10584-021-03146-5","Jacopo A. Baggio","2021","http://link.springer.com/article/10.1007/s10584-021-03146-5","Article"
"Code Ethnography and the Materiality of Power in Internet Governance","Qualitative Sociology","","45","3","10.1007/s11133-022-09517-3","Fernanda R. Rosa","2022","http://link.springer.com/article/10.1007/s11133-022-09517-3","Article"
"TV as an experience conveyer for better acceptance of ICT services by older adults","Universal Access in the Information Society","","20","2","10.1007/s10209-020-00731-w","Alessandro AndreadisRiccardo ZambonOronzo Parlangeli","2021","http://link.springer.com/article/10.1007/s10209-020-00731-w","Article"
"Sustainability assurance practices: a systematic review and future research agenda","Environmental Science and Pollution Research","","29","4","10.1007/s11356-021-17359-9","Saddam A. HazaeaJinyu ZhuSaleh F. A. KhatibAyman Hassan BazhairAhmed A. Elamer","2022","http://link.springer.com/article/10.1007/s11356-021-17359-9","Article"
"Implementing learning analytics in wiki-supported collaborative learning in secondary education: A framework-motivated empirical study","International Journal of Computer-Supported Collaborative Learning","","17","3","10.1007/s11412-022-09377-7","Xiao HuJeremy T. D. NgSamuel K. W. Chu","2022","http://link.springer.com/article/10.1007/s11412-022-09377-7","Article"
"Assessment of municipal solid waste management system in Lae City, Papua New Guinea in the context of sustainable development","Environment, Development and Sustainability","","23","12","10.1007/s10668-021-01465-2","Willie DoaemoSahil DhimanAlexander BorovskisWenlan ZhangSumedha BhatSrishti JaipuriaMirzi Betasolo","2021","http://link.springer.com/article/10.1007/s10668-021-01465-2","Article"
"Principles and framework for assessing the risk of bias for studies included in comparative quantitative environmental systematic reviews","Environmental Evidence","","11","1","10.1186/s13750-022-00264-0","Geoff FramptonPaul WhaleyMicah BennettGary BilottaJean-Lou C. M. DorneJacqualyn EalesKaty JamesChristian KohlMagnus LandBarbara LivoreilDavid MakowskiEvans MuchiriGillian PetrokofskyNicola RandallKate Schofield","2022","http://link.springer.com/article/10.1186/s13750-022-00264-0","Article"
